10,,0.103,https://api.spotify.com/v1/audio-analysis/4qvdAp6MMl59RjaTOti9QD,0.52,167507.0,0.709,4qvdAp6MMl59RjaTOti9QD,1.06e-06,1.0,0.167,-7.482,1.0,0.0332,139.672,4.0,https://api.spotify.com/v1/tracks/4qvdAp6MMl59RjaTOti9QD,audio_features,spotify:track:4qvdAp6MMl59RjaTOti9QD,0.84
11,,0.51,https://api.spotify.com/v1/audio-analysis/36Ew5C2l5r1GAZifRhp4YG,0.731,143373.0,0.204,36Ew5C2l5r1GAZifRhp4YG,2.02e-05,11.0,0.0894,-18.934,1.0,0.0727,121.817,4.0,https://api.spotify.com/v1/tracks/36Ew5C2l5r1GAZifRhp4YG,audio_features,spotify:track:36Ew5C2l5r1GAZifRhp4YG,0.75
12,,0.189,https://api.spotify.com/v1/audio-analysis/4VRBVIN8KRP1HhMhJPpc5s,0.756,122733.0,0.538,4VRBVIN8KRP1HhMhJPpc5s,0.00159,6.0,0.0421,-9.826,1.0,0.0336,112.129,4.0,https://api.spotify.com/v1/tracks/4VRBVIN8KRP1HhMhJPpc5s,audio_features,spotify:track:4VRBVIN8KRP1HhMhJPpc5s,0.972
13,,0.74,https://api.spotify.com/v1/audio-analysis/5XPwkZ7vNxeidpNLAkwtFp,0.476,149533.0,0.575,5XPwkZ7vNxeidpNLAkwtFp,0.0,1.0,0.147,-6.522,0.0,0.0383,111.135,3.0,https://api.spotify.com/v1/tracks/5XPwkZ7vNxeidpNLAkwtFp,audio_features,spotify:track:5XPwkZ7vNxeidpNLAkwtFp,0.491
14,,0.181,https://api.spotify.com/v1/audio-analysis/6VzM9C7CXyn1BQdgTJVqDx,0.747,176627.0,0.671,6VzM9C7CXyn1BQdgTJVqDx,5.24e-06,1.0,0.061,-5.737,1.0,0.0332,120.98,4.0,https://api.spotify.com/v1/tracks/6VzM9C7CXyn1BQdgTJVqDx,audio_features,spotify:track:6VzM9C7CXyn1BQdgTJVqDx,0.659
15,,0.246,https://api.spotify.com/v1/audio-analysis/2SWBfqj1FrS8t8z56G55rP,0.621,193840.0,0.708,2SWBfqj1FrS8t8z56G55rP,2e-06,6.0,0.143,-9.057,1.0,0.0259,110.533,3.0,https://api.spotify.com/v1/tracks/2SWBfqj1FrS8t8z56G55rP,audio_features,spotify:track:2SWBfqj1FrS8t8z56G55rP,0.652
16,,0.332,https://api.spotify.com/v1/audio-analysis/7n9i7x2fXDmgCsGExP5CrW,0.628,136800.0,0.609,7n9i7x2fXDmgCsGExP5CrW,0.0,10.0,0.136,-10.635,0.0,0.0278,132.596,4.0,https://api.spotify.com/v1/tracks/7n9i7x2fXDmgCsGExP5CrW,audio_features,spotify:track:7n9i7x2fXDmgCsGExP5CrW,0.762
17,,0.5,https://api.spotify.com/v1/audio-analysis/3l2pObHGPzGmgRWDlAbUJN,0.664,351427.0,0.513,3l2pObHGPzGmgRWDlAbUJN,0.0525,7.0,0.961,-19.477,1.0,0.164,141.638,4.0,https://api.spotify.com/v1/tracks/3l2pObHGPzGmgRWDlAbUJN,audio_features,spotify:track:3l2pObHGPzGmgRWDlAbUJN,0.629
18,,0.746,https://api.spotify.com/v1/audio-analysis/1GJCJpKYfzRUsYnSRy4Mfz,0.659,167480.0,0.465,1GJCJpKYfzRUsYnSRy4Mfz,0.00458,0.0,0.0963,-9.53,1.0,0.0572,148.894,4.0,https://api.spotify.com/v1/tracks/1GJCJpKYfzRUsYnSRy4Mfz,audio_features,spotify:track:1GJCJpKYfzRUsYnSRy4Mfz,0.89
19,,0.508,https://api.spotify.com/v1/audio-analysis/5yfrc6CGOXxDWx3nGUDcNj,0.628,172933.0,0.593,5yfrc6CGOXxDWx3nGUDcNj,0.0,0.0,0.104,-7.515,1.0,0.0279,114.944,4.0,https://api.spotify.com/v1/tracks/5yfrc6CGOXxDWx3nGUDcNj,audio_features,spotify:track:5yfrc6CGOXxDWx3nGUDcNj,0.457
20,,0.517,https://api.spotify.com/v1/audio-analysis/1jFhnVoJkcB4lf9tT0rSZS,0.367,215840.0,0.215,1jFhnVoJkcB4lf9tT0rSZS,0.0,0.0,0.618,-16.652,1.0,0.0288,98.742,3.0,https://api.spotify.com/v1/tracks/1jFhnVoJkcB4lf9tT0rSZS,audio_features,spotify:track:1jFhnVoJkcB4lf9tT0rSZS,0.255
21,,0.671,https://api.spotify.com/v1/audio-analysis/4JxKHEtoBlaw6GlJPJYQo8,0.547,119107.0,0.623,4JxKHEtoBlaw6GlJPJYQo8,0.0,7.0,0.313,-8.399,1.0,0.03,112.704,4.0,https://api.spotify.com/v1/tracks/4JxKHEtoBlaw6GlJPJYQo8,audio_features,spotify:track:4JxKHEtoBlaw6GlJPJYQo8,0.873
22,,0.75,https://api.spotify.com/v1/audio-analysis/6Ln9F9lZNMgV5Ht87z9Bd0,0.567,162320.0,0.672,6Ln9F9lZNMgV5Ht87z9Bd0,0.0837,10.0,0.367,-7.666,1.0,0.0336,126.509,4.0,https://api.spotify.com/v1/tracks/6Ln9F9lZNMgV5Ht87z9Bd0,audio_features,spotify:track:6Ln9F9lZNMgV5Ht87z9Bd0,0.795
23,,0.29,https://api.spotify.com/v1/audio-analysis/0Arrnl9EB7LtzPISpNBQQf,0.366,153160.0,0.707,0Arrnl9EB7LtzPISpNBQQf,3.17e-05,0.0,0.505,-9.392,1.0,0.046,127.701,4.0,https://api.spotify.com/v1/tracks/0Arrnl9EB7LtzPISpNBQQf,audio_features,spotify:track:0Arrnl9EB7LtzPISpNBQQf,0.505
24,,0.513,https://api.spotify.com/v1/audio-analysis/2HCaIYjkvWSZzaSKUoOh3d,0.456,149467.0,0.47,2HCaIYjkvWSZzaSKUoOh3d,3.76e-05,2.0,0.444,-9.564,1.0,0.0294,120.336,4.0,https://api.spotify.com/v1/tracks/2HCaIYjkvWSZzaSKUoOh3d,audio_features,spotify:track:2HCaIYjkvWSZzaSKUoOh3d,0.639
25,,0.394,https://api.spotify.com/v1/audio-analysis/38KTIenSEnoGNGLUrYdFLV,0.559,195000.0,0.31,38KTIenSEnoGNGLUrYdFLV,0.794,8.0,0.108,-13.499,1.0,0.0408,128.691,4.0,https://api.spotify.com/v1/tracks/38KTIenSEnoGNGLUrYdFLV,audio_features,spotify:track:38KTIenSEnoGNGLUrYdFLV,0.338
26,,0.902,https://api.spotify.com/v1/audio-analysis/2gZpW5pTZkimGG98loFSl2,0.237,184333.0,0.377,2gZpW5pTZkimGG98loFSl2,0.0,5.0,0.131,-8.798,1.0,0.0287,173.142,3.0,https://api.spotify.com/v1/tracks/2gZpW5pTZkimGG98loFSl2,audio_features,spotify:track:2gZpW5pTZkimGG98loFSl2,0.48
27,,0.849,https://api.spotify.com/v1/audio-analysis/4dx3Lqdq4WvUWx23d04tOl,0.364,124067.0,0.591,4dx3Lqdq4WvUWx23d04tOl,0.0,6.0,0.195,-8.251,0.0,0.269,184.018,3.0,https://api.spotify.com/v1/tracks/4dx3Lqdq4WvUWx23d04tOl,audio_features,spotify:track:4dx3Lqdq4WvUWx23d04tOl,0.59
28,,0.352,https://api.spotify.com/v1/audio-analysis/1x95pWB3KeK3evKa1VrW6e,0.585,216813.0,0.414,1x95pWB3KeK3evKa1VrW6e,0.0,2.0,0.102,-13.494,1.0,0.0442,116.483,4.0,https://api.spotify.com/v1/tracks/1x95pWB3KeK3evKa1VrW6e,audio_features,spotify:track:1x95pWB3KeK3evKa1VrW6e,0.784
29,,0.167,https://api.spotify.com/v1/audio-analysis/0i7O5MtSTXvR4BEY7stpjF,0.764,231800.0,0.516,0i7O5MtSTXvR4BEY7stpjF,0.0,7.0,0.0723,-12.099,1.0,0.0334,115.255,4.0,https://api.spotify.com/v1/tracks/0i7O5MtSTXvR4BEY7stpjF,audio_features,spotify:track:0i7O5MtSTXvR4BEY7stpjF,0.929
30,,0.0457,https://api.spotify.com/v1/audio-analysis/7CZiDzGVjUssMSOXrDNYHL,0.519,189680.0,0.85,7CZiDzGVjUssMSOXrDNYHL,0.0,9.0,0.233,-6.777,1.0,0.0678,123.419,4.0,https://api.spotify.com/v1/tracks/7CZiDzGVjUssMSOXrDNYHL,audio_features,spotify:track:7CZiDzGVjUssMSOXrDNYHL,0.75
31,,0.872,https://api.spotify.com/v1/audio-analysis/4GXXOBUEpCr58TFHIkLrZ0,0.613,139653.0,0.306,4GXXOBUEpCr58TFHIkLrZ0,0.687,7.0,0.142,-12.448,1.0,0.0319,117.724,4.0,https://api.spotify.com/v1/tracks/4GXXOBUEpCr58TFHIkLrZ0,audio_features,spotify:track:4GXXOBUEpCr58TFHIkLrZ0,0.328
32,,0.493,https://api.spotify.com/v1/audio-analysis/6v4gV9s0pnwKbmF1yk5knO,0.746,125707.0,0.702,6v4gV9s0pnwKbmF1yk5knO,0.0398,4.0,0.0964,-8.099,1.0,0.0766,129.434,4.0,https://api.spotify.com/v1/tracks/6v4gV9s0pnwKbmF1yk5knO,audio_features,spotify:track:6v4gV9s0pnwKbmF1yk5knO,0.904
33,,0.0946,https://api.spotify.com/v1/audio-analysis/0jUfBCWrfrZGueD8MjvgMo,0.575,127093.0,0.843,0jUfBCWrfrZGueD8MjvgMo,0.0,9.0,0.197,-4.298,1.0,0.0328,109.254,4.0,https://api.spotify.com/v1/tracks/0jUfBCWrfrZGueD8MjvgMo,audio_features,spotify:track:0jUfBCWrfrZGueD8MjvgMo,0.955
34,,0.201,https://api.spotify.com/v1/audio-analysis/1wQjtqCtUqvaV6CjPKIGdc,0.678,164867.0,0.811,1wQjtqCtUqvaV6CjPKIGdc,3.99e-06,5.0,0.178,-7.419,0.0,0.123,163.761,4.0,https://api.spotify.com/v1/tracks/1wQjtqCtUqvaV6CjPKIGdc,audio_features,spotify:track:1wQjtqCtUqvaV6CjPKIGdc,0.938
35,,0.735,https://api.spotify.com/v1/audio-analysis/7dQP6ESUYUMYUAnGkdyjXi,0.434,162600.0,0.722,7dQP6ESUYUMYUAnGkdyjXi,1.16e-05,4.0,0.634,-9.637,1.0,0.0496,137.936,4.0,https://api.spotify.com/v1/tracks/7dQP6ESUYUMYUAnGkdyjXi,audio_features,spotify:track:7dQP6ESUYUMYUAnGkdyjXi,0.604
36,,0.156,https://api.spotify.com/v1/audio-analysis/1cY6UYbPf4plUm3fpLZGWF,0.719,176613.0,0.516,1cY6UYbPf4plUm3fpLZGWF,0.0199,5.0,0.148,-9.005,1.0,0.0296,123.296,4.0,https://api.spotify.com/v1/tracks/1cY6UYbPf4plUm3fpLZGWF,audio_features,spotify:track:1cY6UYbPf4plUm3fpLZGWF,0.535
37,,0.401,https://api.spotify.com/v1/audio-analysis/5GInJChhrHyXmwb4tQFJJG,0.464,152733.0,0.398,5GInJChhrHyXmwb4tQFJJG,0.0,6.0,0.064,-14.282,1.0,0.03,98.256,4.0,https://api.spotify.com/v1/tracks/5GInJChhrHyXmwb4tQFJJG,audio_features,spotify:track:5GInJChhrHyXmwb4tQFJJG,0.81
38,,0.619,https://api.spotify.com/v1/audio-analysis/0WhJxcxyQOIK9iaH9GmpKv,0.527,119171.0,0.615,0WhJxcxyQOIK9iaH9GmpKv,0.0,10.0,0.164,-8.497,1.0,0.0373,134.809,4.0,https://api.spotify.com/v1/tracks/0WhJxcxyQOIK9iaH9GmpKv,audio_features,spotify:track:0WhJxcxyQOIK9iaH9GmpKv,0.964
39,,0.782,https://api.spotify.com/v1/audio-analysis/7piKtR55k2SsnV7I01ncNI,0.335,152360.0,0.163,7piKtR55k2SsnV7I01ncNI,0.0,10.0,0.316,-17.254,1.0,0.031,84.315,4.0,https://api.spotify.com/v1/tracks/7piKtR55k2SsnV7I01ncNI,audio_features,spotify:track:7piKtR55k2SsnV7I01ncNI,0.523
40,,0.729,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,0.483,369600.0,0.721,3AhXZa8sUQht0UEdBJgpGc,0.0,0.0,0.189,-6.836,1.0,0.032,95.261,4.0,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,audio_features,spotify:track:3AhXZa8sUQht0UEdBJgpGc,0.561
41,,0.378,https://api.spotify.com/v1/audio-analysis/2Y4uWO8r9f3YfqBT6nCEg3,0.605,128907.0,0.699,2Y4uWO8r9f3YfqBT6nCEg3,0.0,3.0,0.305,-6.875,1.0,0.0317,71.38,4.0,https://api.spotify.com/v1/tracks/2Y4uWO8r9f3YfqBT6nCEg3,audio_features,spotify:track:2Y4uWO8r9f3YfqBT6nCEg3,0.889
42,,0.255,https://api.spotify.com/v1/audio-analysis/4aSw1QJIMwYSoDEgzgdCJL,0.405,141987.0,0.365,4aSw1QJIMwYSoDEgzgdCJL,4.68e-06,6.0,0.163,-10.226,0.0,0.0289,104.536,4.0,https://api.spotify.com/v1/tracks/4aSw1QJIMwYSoDEgzgdCJL,audio_features,spotify:track:4aSw1QJIMwYSoDEgzgdCJL,0.584
43,,0.623,https://api.spotify.com/v1/audio-analysis/0qdTcFmL5mtPgdYqPPJubE,0.258,229200.0,0.398,0qdTcFmL5mtPgdYqPPJubE,7.76e-05,2.0,0.341,-12.869,1.0,0.0357,90.224,4.0,https://api.spotify.com/v1/tracks/0qdTcFmL5mtPgdYqPPJubE,audio_features,spotify:track:0qdTcFmL5mtPgdYqPPJubE,0.27
44,,0.273,https://api.spotify.com/v1/audio-analysis/59RkCJ1LeyY83HvlAcVuYa,0.546,136613.0,0.299,59RkCJ1LeyY83HvlAcVuYa,0.000219,9.0,0.96,-21.019,1.0,0.053,158.013,4.0,https://api.spotify.com/v1/tracks/59RkCJ1LeyY83HvlAcVuYa,audio_features,spotify:track:59RkCJ1LeyY83HvlAcVuYa,0.963
45,,,,,,,,,,,,,,,,,,,
46,,0.633,https://api.spotify.com/v1/audio-analysis/3msjvrkCvIzUNJHULcAafN,0.704,169680.0,0.377,3msjvrkCvIzUNJHULcAafN,0.494,2.0,0.23,-11.896,1.0,0.0306,106.251,4.0,https://api.spotify.com/v1/tracks/3msjvrkCvIzUNJHULcAafN,audio_features,spotify:track:3msjvrkCvIzUNJHULcAafN,0.778
47,,0.236,https://api.spotify.com/v1/audio-analysis/5bC4y9Zhn6ng0MOzACCHkc,0.347,150627.0,0.638,5bC4y9Zhn6ng0MOzACCHkc,0.0,2.0,0.0894,-10.258,1.0,0.0409,94.506,4.0,https://api.spotify.com/v1/tracks/5bC4y9Zhn6ng0MOzACCHkc,audio_features,spotify:track:5bC4y9Zhn6ng0MOzACCHkc,0.594
48,,0.471,https://api.spotify.com/v1/audio-analysis/6bJuuCtXYiwOcKT9s8uRh8,0.503,160360.0,0.62,6bJuuCtXYiwOcKT9s8uRh8,0.0,11.0,0.159,-6.069,1.0,0.0295,116.595,4.0,https://api.spotify.com/v1/tracks/6bJuuCtXYiwOcKT9s8uRh8,audio_features,spotify:track:6bJuuCtXYiwOcKT9s8uRh8,0.703
49,,0.586,https://api.spotify.com/v1/audio-analysis/0aE88kbyvVtBx9lcyv95fe,0.334,191200.0,0.474,0aE88kbyvVtBx9lcyv95fe,0.0,5.0,0.144,-11.959,0.0,0.0373,118.248,3.0,https://api.spotify.com/v1/tracks/0aE88kbyvVtBx9lcyv95fe,audio_features,spotify:track:0aE88kbyvVtBx9lcyv95fe,0.618
50,,0.265,https://api.spotify.com/v1/audio-analysis/6NGe9yGadOvtx0XRePVRdo,0.401,168733.0,0.446,6NGe9yGadOvtx0XRePVRdo,0.0,4.0,0.298,-9.646,1.0,0.0416,103.906,4.0,https://api.spotify.com/v1/tracks/6NGe9yGadOvtx0XRePVRdo,audio_features,spotify:track:6NGe9yGadOvtx0XRePVRdo,0.42
51,,0.492,https://api.spotify.com/v1/audio-analysis/2wTdZ6wy0AJp5LcYzWcVt5,0.675,153147.0,0.588,2wTdZ6wy0AJp5LcYzWcVt5,9.45e-06,9.0,0.0953,-11.031,1.0,0.0457,82.949,4.0,https://api.spotify.com/v1/tracks/2wTdZ6wy0AJp5LcYzWcVt5,audio_features,spotify:track:2wTdZ6wy0AJp5LcYzWcVt5,0.941
52,,0.873,https://api.spotify.com/v1/audio-analysis/6bZKOc50K0nlfNAPleAlkA,0.56,139040.0,0.529,6bZKOc50K0nlfNAPleAlkA,0.0,4.0,0.361,-10.105,1.0,0.0303,109.787,4.0,https://api.spotify.com/v1/tracks/6bZKOc50K0nlfNAPleAlkA,audio_features,spotify:track:6bZKOc50K0nlfNAPleAlkA,0.508
53,,0.00205,https://api.spotify.com/v1/audio-analysis/6ONGiF4vjvYZ38IyWWN7nd,0.514,114662.0,0.488,6ONGiF4vjvYZ38IyWWN7nd,0.0115,7.0,0.127,-11.217,1.0,0.0291,150.08,4.0,https://api.spotify.com/v1/tracks/6ONGiF4vjvYZ38IyWWN7nd,audio_features,spotify:track:6ONGiF4vjvYZ38IyWWN7nd,0.631
54,,0.412,https://api.spotify.com/v1/audio-analysis/1Dg4dFJr3HW7sbA7vPejre,0.652,163600.0,0.583,1Dg4dFJr3HW7sbA7vPejre,0.0,9.0,0.119,-7.811,1.0,0.038,138.134,4.0,https://api.spotify.com/v1/tracks/1Dg4dFJr3HW7sbA7vPejre,audio_features,spotify:track:1Dg4dFJr3HW7sbA7vPejre,0.758
55,,0.165,https://api.spotify.com/v1/audio-analysis/4PXJjX7PQGzCh4G5WR4Pli,0.591,145507.0,0.611,4PXJjX7PQGzCh4G5WR4Pli,3.71e-05,9.0,0.114,-9.179,0.0,0.0394,128.241,4.0,https://api.spotify.com/v1/tracks/4PXJjX7PQGzCh4G5WR4Pli,audio_features,spotify:track:4PXJjX7PQGzCh4G5WR4Pli,0.679
56,,0.254,https://api.spotify.com/v1/audio-analysis/1qLkTAzxVkneRbIcIAvgEA,0.738,163667.0,0.804,1qLkTAzxVkneRbIcIAvgEA,0.00755,10.0,0.0608,-8.55,1.0,0.0395,94.015,4.0,https://api.spotify.com/v1/tracks/1qLkTAzxVkneRbIcIAvgEA,audio_features,spotify:track:1qLkTAzxVkneRbIcIAvgEA,0.921
57,,0.455,https://api.spotify.com/v1/audio-analysis/1Jb3G7XkSuPR60ZeUaub6N,0.693,166733.0,0.765,1Jb3G7XkSuPR60ZeUaub6N,0.0,2.0,0.151,-6.615,1.0,0.0401,133.381,4.0,https://api.spotify.com/v1/tracks/1Jb3G7XkSuPR60ZeUaub6N,audio_features,spotify:track:1Jb3G7XkSuPR60ZeUaub6N,0.729
58,,0.106,https://api.spotify.com/v1/audio-analysis/3t0BNaPKjRyekNdpd3GiR2,0.63,119840.0,0.272,3t0BNaPKjRyekNdpd3GiR2,0.0,2.0,0.0654,-10.338,1.0,0.0268,105.754,4.0,https://api.spotify.com/v1/tracks/3t0BNaPKjRyekNdpd3GiR2,audio_features,spotify:track:3t0BNaPKjRyekNdpd3GiR2,0.6
59,,0.419,https://api.spotify.com/v1/audio-analysis/0gDHo7nkUC3846vefhHJcE,0.674,149880.0,0.702,0gDHo7nkUC3846vefhHJcE,0.0,0.0,0.249,-9.723,1.0,0.0354,122.096,4.0,https://api.spotify.com/v1/tracks/0gDHo7nkUC3846vefhHJcE,audio_features,spotify:track:0gDHo7nkUC3846vefhHJcE,0.867
60,,0.308,https://api.spotify.com/v1/audio-analysis/5VB2fb8NTAkMJzqCIdB4vC,0.446,146267.0,0.677,5VB2fb8NTAkMJzqCIdB4vC,1.37e-06,5.0,0.129,-8.874,1.0,0.0386,161.523,4.0,https://api.spotify.com/v1/tracks/5VB2fb8NTAkMJzqCIdB4vC,audio_features,spotify:track:5VB2fb8NTAkMJzqCIdB4vC,0.778
61,,0.247,https://api.spotify.com/v1/audio-analysis/5gmMa8nwzrkcPbHzSW3azN,0.563,142227.0,0.915,5gmMa8nwzrkcPbHzSW3azN,8.46e-05,7.0,0.0613,-5.062,1.0,0.08,136.345,4.0,https://api.spotify.com/v1/tracks/5gmMa8nwzrkcPbHzSW3azN,audio_features,spotify:track:5gmMa8nwzrkcPbHzSW3azN,0.722
62,,0.863,https://api.spotify.com/v1/audio-analysis/5td7WsBur5opModo1lB1X3,0.444,187200.0,0.386,5td7WsBur5opModo1lB1X3,1.06e-06,1.0,0.113,-9.746,1.0,0.0291,105.806,4.0,https://api.spotify.com/v1/tracks/5td7WsBur5opModo1lB1X3,audio_features,spotify:track:5td7WsBur5opModo1lB1X3,0.437
63,,0.606,https://api.spotify.com/v1/audio-analysis/5Fwif6oyL2EjXAFTGL909U,0.506,119267.0,0.701,5Fwif6oyL2EjXAFTGL909U,0.0,0.0,0.196,-8.434,1.0,0.0483,91.664,4.0,https://api.spotify.com/v1/tracks/5Fwif6oyL2EjXAFTGL909U,audio_features,spotify:track:5Fwif6oyL2EjXAFTGL909U,0.901
64,,0.169,https://api.spotify.com/v1/audio-analysis/40Fs8G1qws6fP8Zz0Tm1u3,0.632,145147.0,0.805,40Fs8G1qws6fP8Zz0Tm1u3,3.46e-06,4.0,0.068,-5.063,1.0,0.0286,89.641,4.0,https://api.spotify.com/v1/tracks/40Fs8G1qws6fP8Zz0Tm1u3,audio_features,spotify:track:40Fs8G1qws6fP8Zz0Tm1u3,0.856
65,,0.772,https://api.spotify.com/v1/audio-analysis/5naGmbqRY9AlitnRgbw0uX,0.543,173613.0,0.839,5naGmbqRY9AlitnRgbw0uX,0.0,5.0,0.3,-7.544,1.0,0.0653,151.452,4.0,https://api.spotify.com/v1/tracks/5naGmbqRY9AlitnRgbw0uX,audio_features,spotify:track:5naGmbqRY9AlitnRgbw0uX,0.769
66,,0.21,https://api.spotify.com/v1/audio-analysis/43LT5KZkhHbSqOjOUeQbh6,0.71,121706.0,0.722,43LT5KZkhHbSqOjOUeQbh6,1.26e-05,0.0,0.297,-7.659,1.0,0.053,141.877,4.0,https://api.spotify.com/v1/tracks/43LT5KZkhHbSqOjOUeQbh6,audio_features,spotify:track:43LT5KZkhHbSqOjOUeQbh6,0.964
67,,0.148,https://api.spotify.com/v1/audio-analysis/0hA6gpx876uv2z7vROkFzw,0.648,171933.0,0.922,0hA6gpx876uv2z7vROkFzw,0.00264,2.0,0.1,-2.293,0.0,0.0557,129.378,4.0,https://api.spotify.com/v1/tracks/0hA6gpx876uv2z7vROkFzw,audio_features,spotify:track:0hA6gpx876uv2z7vROkFzw,0.962
68,,0.229,https://api.spotify.com/v1/audio-analysis/0AiuEo7FCxP2y2WTOpLPe5,0.494,147893.0,0.666,0AiuEo7FCxP2y2WTOpLPe5,5.69e-05,9.0,0.0469,-9.743,0.0,0.0351,140.832,4.0,https://api.spotify.com/v1/tracks/0AiuEo7FCxP2y2WTOpLPe5,audio_features,spotify:track:0AiuEo7FCxP2y2WTOpLPe5,0.704
69,,0.477,https://api.spotify.com/v1/audio-analysis/0oNa58FDHzTit6QUpfKk1S,0.768,125733.0,0.871,0oNa58FDHzTit6QUpfKk1S,4.33e-05,2.0,0.138,-6.287,1.0,0.0552,125.495,4.0,https://api.spotify.com/v1/tracks/0oNa58FDHzTit6QUpfKk1S,audio_features,spotify:track:0oNa58FDHzTit6QUpfKk1S,0.946
70,,0.687,https://api.spotify.com/v1/audio-analysis/1UO56LXSG81eZJYAhjtv7G,0.686,186347.0,0.486,1UO56LXSG81eZJYAhjtv7G,0.0,5.0,0.0922,-5.771,1.0,0.0288,119.521,4.0,https://api.spotify.com/v1/tracks/1UO56LXSG81eZJYAhjtv7G,audio_features,spotify:track:1UO56LXSG81eZJYAhjtv7G,0.377
71,,0.473,https://api.spotify.com/v1/audio-analysis/15CatBJBZlCFWkZSXbwzzy,0.54,194400.0,0.492,15CatBJBZlCFWkZSXbwzzy,0.0,0.0,0.046,-9.087,1.0,0.0286,121.832,4.0,https://api.spotify.com/v1/tracks/15CatBJBZlCFWkZSXbwzzy,audio_features,spotify:track:15CatBJBZlCFWkZSXbwzzy,0.571
