27,1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,191202.0,64.0,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5
28,6xdkfNRMtBzeu7t4wyum2X,Barry McGuire,6376.0,45.0,spotify:artist:6xdkfNRMtBzeu7t4wyum2X
29,6etIM3JbzGPxTdfNWWfsVH,The McCoys,5122.0,43.0,spotify:artist:6etIM3JbzGPxTdfNWWfsVH
30,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,4789677.0,89.0,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2
31,2s6JabvZdqVQhfOsaxCSFX,Bert Kaempfert,16041.0,51.0,spotify:artist:2s6JabvZdqVQhfOsaxCSFX
32,7GaxyUddsPok8BuhxN6OUW,James Brown,742660.0,71.0,spotify:artist:7GaxyUddsPok8BuhxN6OUW
33,2VkASgJ3IjpMHG5aYXx4t2,Wayne Fontana & The Mindbenders,2639.0,34.0,spotify:artist:2VkASgJ3IjpMHG5aYXx4t2
34,4GO3ufZJ7YsEnQ3PiML2Dg,Shirley Ellis,3119.0,36.0,spotify:artist:4GO3ufZJ7YsEnQ3PiML2Dg
35,6nKqt1nbSBEq3iUXD1Xgz8,Petula Clark,42291.0,52.0,spotify:artist:6nKqt1nbSBEq3iUXD1Xgz8
36,57bUPid8xztkieZfS7OlEV,The Supremes,367058.0,70.0,spotify:artist:57bUPid8xztkieZfS7OlEV
37,2UocIcNiHj5n4tj1CnBzRq,Barbara Lewis,12206.0,50.0,spotify:artist:2UocIcNiHj5n4tj1CnBzRq
38,2iIn8H3l2NNBNHFpYKWbfo,The Kingsmen,10684.0,51.0,spotify:artist:2iIn8H3l2NNBNHFpYKWbfo
39,4nZN9kln8toEzOifhWG2uF,Patti Page,17884.0,48.0,spotify:artist:4nZN9kln8toEzOifhWG2uF
40,74ASZWbe4lXaubB36ztrGX,Bob Dylan,1762168.0,79.0,spotify:artist:74ASZWbe4lXaubB36ztrGX
41,1wCc2Wgga1H8C7u57pcqYk,Freddie & The Dreamers,11418.0,35.0,spotify:artist:1wCc2Wgga1H8C7u57pcqYk
42,3UmBeGyNwr4iDWi1vTxWi8,Gerry & The Pacemakers,35223.0,52.0,spotify:artist:3UmBeGyNwr4iDWi1vTxWi8
43,4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,83381.0,64.0,spotify:artist:4b0WsB47XCa9F83BmwQ7WX
44,3TiISqKS6ESlMQ4WFfZJw2,Johnny Rivers,30605.0,48.0,spotify:artist:3TiISqKS6ESlMQ4WFfZJw2
45,48YxSlb23RAaCd4RyHcV9V,Herman's Hermits,60626.0,55.0,spotify:artist:48YxSlb23RAaCd4RyHcV9V
46,0YJh7LL1SsLgWfSXjIFbfg,Horst Jankowski,911.0,30.0,spotify:artist:0YJh7LL1SsLgWfSXjIFbfg
47,2lxX1ivRYp26soIavdG9bX,The Yardbirds,154933.0,59.0,spotify:artist:2lxX1ivRYp26soIavdG9bX
48,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,883066.0,76.0,spotify:artist:3oDbviiivRWhXwIE8hxkVV
49,5BcZ22XONcRoLhTbZRuME1,The Moody Blues,181708.0,64.0,spotify:artist:5BcZ22XONcRoLhTbZRuME1
50,090VebphoycdEyH165iMqc,Shirley Bassey,73119.0,55.0,spotify:artist:090VebphoycdEyH165iMqc
51,4WFTfNjxQYskBioYk39r9n,Billy Joe Royal,5741.0,36.0,spotify:artist:4WFTfNjxQYskBioYk39r9n
52,4GxVmha4ELBwUE4bPyChzS,Glenn Yarbrough,1951.0,28.0,spotify:artist:4GxVmha4ELBwUE4bPyChzS
53,2HBbky0Z08ZcCKVsXWbNE4,The Dave Clark Five,17694.0,31.0,spotify:artist:2HBbky0Z08ZcCKVsXWbNE4
54,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,4789678.0,89.0,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2
55,4DQj1q0unpi9KF8jO1Wqks,The Beau Brummels,6962.0,36.0,spotify:artist:4DQj1q0unpi9KF8jO1Wqks
56,7GYdSOyUNp70L6kXepVAzJ,Ian Whitcomb,276.0,15.0,spotify:artist:7GYdSOyUNp70L6kXepVAzJ
57,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,1428546.0,78.0,spotify:artist:3koiLjNrgRTNbOwViDipeA
58,0XTxadWXVyfB8eTIYOjMYj,Gary Lewis & The Playboys,17084.0,43.0,spotify:artist:0XTxadWXVyfB8eTIYOjMYj
59,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,548083.0,72.0,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E
60,0XTxadWXVyfB8eTIYOjMYj,Gary Lewis & The Playboys,17084.0,43.0,spotify:artist:0XTxadWXVyfB8eTIYOjMYj
61,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,548083.0,72.0,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E
62,0iVed2Qu7dmL0pIYCj1Xw8,Jackie DeShannon,7986.0,48.0,spotify:artist:0iVed2Qu7dmL0pIYCj1Xw8
63,1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,191202.0,64.0,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5
64,3A2UXqQgMDJ3YNvLPyX5NW,Sir Douglas Quintet,4348.0,37.0,spotify:artist:3A2UXqQgMDJ3YNvLPyX5NW
65,6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,455354.0,73.0,spotify:artist:6hnWRPzGGKiapVX1UCdEAC
66,48YxSlb23RAaCd4RyHcV9V,Herman's Hermits,60626.0,55.0,spotify:artist:48YxSlb23RAaCd4RyHcV9V
67,1Pe5hlKMCTULjosqZ6KanP,Martha Reeves & The Vandellas,73141.0,62.0,spotify:artist:1Pe5hlKMCTULjosqZ6KanP
68,2lxX1ivRYp26soIavdG9bX,The Yardbirds,154933.0,59.0,spotify:artist:2lxX1ivRYp26soIavdG9bX
69,4QmkLL9JOqM9dusHS1Hghe,The Searchers,33257.0,51.0,spotify:artist:4QmkLL9JOqM9dusHS1Hghe
70,34Ym7wEA9olyXIQ5eRAZjq,Dickey Lee,830.0,27.0,spotify:artist:34Ym7wEA9olyXIQ5eRAZjq
71,71lGEtP9qYXDsSXjfexTqO,Sonny & Cher,43704.0,57.0,spotify:artist:71lGEtP9qYXDsSXjfexTqO
72,2VIoWte1HPDbZ2WqHd2La7,The Turtles,105054.0,64.0,spotify:artist:2VIoWte1HPDbZ2WqHd2La7
73,2jgPkn6LuUazBoBk6vvjh5,The Zombies,152777.0,63.0,spotify:artist:2jgPkn6LuUazBoBk6vvjh5
74,6lHC2EQMEMZiEmSfFloarn,Peter And Gordon,11690.0,44.0,spotify:artist:6lHC2EQMEMZiEmSfFloarn
75,26LmRGHptm85F27BZwOSt7,Vic Dana,257.0,22.0,spotify:artist:26LmRGHptm85F27BZwOSt7
76,6VcPriC5JFrXJdtZ7OQjc4,Patty Duke,300.0,15.0,spotify:artist:6VcPriC5JFrXJdtZ7OQjc4
77,6TKOZZDd5uV5KnyC5G4MUt,Smokey Robinson & The Miracles,227329.0,63.0,spotify:artist:6TKOZZDd5uV5KnyC5G4MUt
78,4cPHsZM98sKzmV26wlwD2W,Brenda Lee,54325.0,63.0,spotify:artist:4cPHsZM98sKzmV26wlwD2W
79,2HBbky0Z08ZcCKVsXWbNE4,The Dave Clark Five,17694.0,31.0,spotify:artist:2HBbky0Z08ZcCKVsXWbNE4
80,5gPEo032lzARtzuVqJIm9o,Bobby Goldsboro,16805.0,48.0,spotify:artist:5gPEo032lzARtzuVqJIm9o
81,6lHC2EQMEMZiEmSfFloarn,Peter And Gordon,11690.0,44.0,spotify:artist:6lHC2EQMEMZiEmSfFloarn
82,7fIvjotigTGWqjIz6EP1i4,Four Tops,210016.0,68.0,spotify:artist:7fIvjotigTGWqjIz6EP1i4
83,4GpIeE34rBNFppvYsWle9c,The Fortunes,5795.0,41.0,spotify:artist:4GpIeE34rBNFppvYsWle9c
84,5xmR290ICxOdWvyGENs2Aq,Joe Tex,88.0,1.0,spotify:artist:5xmR290ICxOdWvyGENs2Aq
85,3ICflSq6ZgYAIrm2CTkfVP,The Animals,435363.0,71.0,spotify:artist:3ICflSq6ZgYAIrm2CTkfVP
86,4DQj1q0unpi9KF8jO1Wqks,The Beau Brummels,6962.0,36.0,spotify:artist:4DQj1q0unpi9KF8jO1Wqks
87,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,3138558.0,84.0,spotify:artist:22bE4uQ6baNwSHPVcDxLCe
88,7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,71397.0,58.0,spotify:artist:7CCn4PFRRRZF127jtCBAUe
89,72OaDtakiy6yFqkt4TsiFt,Cher,388308.0,70.0,spotify:artist:72OaDtakiy6yFqkt4TsiFt
90,3PF1KBeHYb14yKgsiE693V,Little Anthony & The Imperials,15841.0,50.0,spotify:artist:3PF1KBeHYb14yKgsiE693V
91,4NMkJqM1SsQP3gk81cqk6K,The Strangeloves,1172.0,31.0,spotify:artist:4NMkJqM1SsQP3gk81cqk6K
92,6TKOZZDd5uV5KnyC5G4MUt,Smokey Robinson & The Miracles,227329.0,63.0,spotify:artist:6TKOZZDd5uV5KnyC5G4MUt
93,4ui9JwXE5MHylLzpsoiEhr,Sonny Bono,380.0,21.0,spotify:artist:4ui9JwXE5MHylLzpsoiEhr
94,5wKpYtFnMb1OgGxuJsmrPY,Roy Head,326.0,12.0,spotify:artist:5wKpYtFnMb1OgGxuJsmrPY
95,6eVCRmRG2HcfL4yx77A9WK,Jack Jones,11969.0,46.0,spotify:artist:6eVCRmRG2HcfL4yx77A9WK
96,3lcfZLW21dTfmTLBmae1eR,"Dino, Desi & Billy",142.0,10.0,spotify:artist:3lcfZLW21dTfmTLBmae1eR
97,3ahRanZQnsZmAVMNqRsimM,The Ad Libs,466.0,25.0,spotify:artist:3ahRanZQnsZmAVMNqRsimM
98,3c8WoNjBfyLJhFObE6RHgs,Del Shannon,38662.0,53.0,spotify:artist:3c8WoNjBfyLJhFObE6RHgs
99,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,1428546.0,78.0,spotify:artist:3koiLjNrgRTNbOwViDipeA
100,,,,,
101,2kuNswDC82PL9xRbfaZJaS,The Association,29738.0,51.0,spotify:artist:2kuNswDC82PL9xRbfaZJaS
102,4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,83381.0,64.0,spotify:artist:4b0WsB47XCa9F83BmwQ7WX
103,6ur3JzvQ4J4Reb2eKjptEk,The Legendary Four Tops,147.0,0.0,spotify:artist:6ur3JzvQ4J4Reb2eKjptEk
104,,,,,
105,320EPCSEezHt1rtbfwH6Ck,The Monkees,190887.0,66.0,spotify:artist:320EPCSEezHt1rtbfwH6Ck
106,1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,234919.0,67.0,spotify:artist:1bs7HoMkSyQwcobCpE9KpN
107,57bUPid8xztkieZfS7OlEV,The Supremes,367058.0,70.0,spotify:artist:57bUPid8xztkieZfS7OlEV
108,3TiISqKS6ESlMQ4WFfZJw2,Johnny Rivers,30605.0,48.0,spotify:artist:3TiISqKS6ESlMQ4WFfZJw2
109,1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,234919.0,67.0,spotify:artist:1bs7HoMkSyQwcobCpE9KpN
110,7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,71397.0,58.0,spotify:artist:7CCn4PFRRRZF127jtCBAUe
111,55CCS64lPz88twUDVquU1u,Roger Williams,4804.0,45.0,spotify:artist:55CCS64lPz88twUDVquU1u
112,3IZrrNonYELubLPJmqOci2,Nancy Sinatra,137221.0,65.0,spotify:artist:3IZrrNonYELubLPJmqOci2
113,0hF0PwB04hnXfYMiZWfJzy,Jimmy Ruffin,36933.0,54.0,spotify:artist:0hF0PwB04hnXfYMiZWfJzy
114,1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,1839748.0,82.0,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0
115,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,4789679.0,89.0,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2
116,5X3TuTi9OIsJXMGxPwTKM2,The Young Rascals,18655.0,48.0,spotify:artist:5X3TuTi9OIsJXMGxPwTKM2
117,4UD9XOagGdElo7BpVzLltZ,New Vaudeville Band,648.0,18.0,spotify:artist:4UD9XOagGdElo7BpVzLltZ
118,01hRNr3yF5bYnPq4wZ88iI,Tommy James & The Shondells,41738.0,56.0,spotify:artist:01hRNr3yF5bYnPq4wZ88iI
119,3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,112115.0,60.0,spotify:artist:3rRmDmzPcAFwcUDvG5gBqO
120,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,3138558.0,84.0,spotify:artist:22bE4uQ6baNwSHPVcDxLCe
121,6nKqt1nbSBEq3iUXD1Xgz8,Petula Clark,42291.0,52.0,spotify:artist:6nKqt1nbSBEq3iUXD1Xgz8
122,5bLcI9Jo6RyrrHzG9veVyn,Lou Christie,6900.0,37.0,spotify:artist:5bLcI9Jo6RyrrHzG9veVyn
123,57xdnSVt4ahJCIXYLieQ25,The Troggs,51720.0,53.0,spotify:artist:57xdnSVt4ahJCIXYLieQ25
124,32HPpJAhgnGPT3V7UOggzi,Paul Revere & The Raiders,25330.0,48.0,spotify:artist:32HPpJAhgnGPT3V7UOggzi
125,6vLlQYujOujIrm7zAKzEdG,Donovan,123638.0,63.0,spotify:artist:6vLlQYujOujIrm7zAKzEdG
126,2uNpV18izVIP7DNusoWbT5,Bobby Hebb,8637.0,52.0,spotify:artist:2uNpV18izVIP7DNusoWbT5
127,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,4789679.0,89.0,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2
128,5ojumrbWWohLIuzArVoyDs,The Happenings,2817.0,35.0,spotify:artist:5ojumrbWWohLIuzArVoyDs
129,57bUPid8xztkieZfS7OlEV,The Supremes,367058.0,70.0,spotify:artist:57bUPid8xztkieZfS7OlEV
130,05sRO4JdAtJGyZQOTb6kSL,Sam The Sham & The Pharaohs,7442.0,47.0,spotify:artist:05sRO4JdAtJGyZQOTb6kSL
131,4d22O5s2UK1KzIoZRR8NZk,Mitch Ryder and The Detroit Wheels,285.0,9.0,spotify:artist:4d22O5s2UK1KzIoZRR8NZk
132,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,883066.0,76.0,spotify:artist:3oDbviiivRWhXwIE8hxkVV
133,2VkASgJ3IjpMHG5aYXx4t2,Wayne Fontana & The Mindbenders,2639.0,34.0,spotify:artist:2VkASgJ3IjpMHG5aYXx4t2
134,5zaXYwewAXedKNCff45U5l,Dusty Springfield,126964.0,67.0,spotify:artist:5zaXYwewAXedKNCff45U5l
135,2AYmrUFn1ATSfFSx3B4tvb,The Capitols,1152.0,35.0,spotify:artist:2AYmrUFn1ATSfFSx3B4tvb
136,5Xh0e6sCvMXJUNVa4oynvx,Sandy Posey,2171.0,32.0,spotify:artist:5Xh0e6sCvMXJUNVa4oynvx
137,4qnb4cn5aykCACoyuCirGg,The Cyrkle,3629.0,36.0,spotify:artist:4qnb4cn5aykCACoyuCirGg
138,1QAGLCom3FHTTiuRFsjzOj,Carla Thomas,12616.0,58.0,spotify:artist:1QAGLCom3FHTTiuRFsjzOj
139,382aCtCMEd2Rg2DmcU9xw9,The Left Banke,4414.0,34.0,spotify:artist:382aCtCMEd2Rg2DmcU9xw9
140,7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,71397.0,58.0,spotify:artist:7CCn4PFRRRZF127jtCBAUe
141,2YoQIXRoQoitW4Sy6hR8AQ,The Outsiders,1987.0,32.0,spotify:artist:2YoQIXRoQoitW4Sy6hR8AQ
142,7t4XHvWfj0XtEB8SNFeALw,Tommy Roe,10405.0,44.0,spotify:artist:7t4XHvWfj0XtEB8SNFeALw
143,7t4XHvWfj0XtEB8SNFeALw,Tommy Roe,10405.0,44.0,spotify:artist:7t4XHvWfj0XtEB8SNFeALw
144,6waa8mKu91GjzD4NlONlNJ,The Hollies,193089.0,67.0,spotify:artist:6waa8mKu91GjzD4NlONlNJ
145,1qO2mRQM4zbksO586oM0W7,James & Bobby Purify,3883.0,43.0,spotify:artist:1qO2mRQM4zbksO586oM0W7
146,0uUNzXylqsZdmFDwdxaP1V,B.J. Thomas,28779.0,56.0,spotify:artist:0uUNzXylqsZdmFDwdxaP1V
147,3RwQ26hR2tJtA8F9p2n7jG,The Temptations,633213.0,73.0,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG
148,4BM6qze88exQPVILQpcYpj,The Standells,4405.0,35.0,spotify:artist:4BM6qze88exQPVILQpcYpj
149,5W6gs1V54kOPUgBxBLkY1z,Bob Lind,1055.0,29.0,spotify:artist:5W6gs1V54kOPUgBxBLkY1z
150,70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,934839.0,77.0,spotify:artist:70cRZdQywnSFp9pnc2WTCE
151,1eYhYunlNJlDoQhtYBvPsi,Ray Charles,835946.0,72.0,spotify:artist:1eYhYunlNJlDoQhtYBvPsi
152,3TiISqKS6ESlMQ4WFfZJw2,Johnny Rivers,30605.0,48.0,spotify:artist:3TiISqKS6ESlMQ4WFfZJw2
153,70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,934839.0,77.0,spotify:artist:70cRZdQywnSFp9pnc2WTCE
154,6lHC2EQMEMZiEmSfFloarn,Peter And Gordon,11690.0,44.0,spotify:artist:6lHC2EQMEMZiEmSfFloarn
155,70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,934839.0,77.0,spotify:artist:70cRZdQywnSFp9pnc2WTCE
156,7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,71397.0,58.0,spotify:artist:7CCn4PFRRRZF127jtCBAUe
157,0eEcbHGsAvOTCZzF5pg8GD,Robert Parker,3894.0,42.0,spotify:artist:0eEcbHGsAvOTCZzF5pg8GD
158,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,1735141.0,80.0,spotify:artist:7guDJrEfX3qb6FEbdPA5qi
159,72OaDtakiy6yFqkt4TsiFt,Cher,388308.0,70.0,spotify:artist:72OaDtakiy6yFqkt4TsiFt
160,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,883066.0,76.0,spotify:artist:3oDbviiivRWhXwIE8hxkVV
161,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,3138558.0,84.0,spotify:artist:22bE4uQ6baNwSHPVcDxLCe
162,6gZVflqhSHhG3MjYrf1dOv,The Surfaris,9266.0,41.0,spotify:artist:6gZVflqhSHhG3MjYrf1dOv
163,57WXdjUf5Vlq3klNZegeTP,Count Five,6359.0,42.0,spotify:artist:57WXdjUf5Vlq3klNZegeTP
164,3RwQ26hR2tJtA8F9p2n7jG,The Temptations,633213.0,73.0,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG
165,,,,,
166,32HPpJAhgnGPT3V7UOggzi,Paul Revere & The Raiders,25330.0,48.0,spotify:artist:32HPpJAhgnGPT3V7UOggzi
167,1MAzauDIpGIacm1p6x2zQe,Deon Jackson,285.0,24.0,spotify:artist:1MAzauDIpGIacm1p6x2zQe
168,3Y9xnCbmXGhmpJymwpnxCz,Crispian St. Peters,2037.0,30.0,spotify:artist:3Y9xnCbmXGhmpJymwpnxCz
169,4cPHsZM98sKzmV26wlwD2W,Brenda Lee,54325.0,63.0,spotify:artist:4cPHsZM98sKzmV26wlwD2W
170,6WtWmLPWn1imbcisSfmBvy,The Ray Conniff Singers,6225.0,52.0,spotify:artist:6WtWmLPWn1imbcisSfmBvy
171,7tIs7rxqGuBvWMhIIigunf,David Houston,1884.0,27.0,spotify:artist:7tIs7rxqGuBvWMhIIigunf
172,0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin,95833.0,64.0,spotify:artist:0EodhzA6yW1bIdD5B4tcmJ
173,0MponVSpW81oLvJZ53vYZH,The Marvelettes,61829.0,60.0,spotify:artist:0MponVSpW81oLvJZ53vYZH
174,7mEIug7XUlQHikrFxjTWes,Neil Diamond,324429.0,71.0,spotify:artist:7mEIug7XUlQHikrFxjTWes
175,0En4EEcDMJ5kaUCf1aZ9js,Lee Dorsey,9746.0,53.0,spotify:artist:0En4EEcDMJ5kaUCf1aZ9js
176,2JSjCHK79gdaiPWdKiNUNp,Dionne Warwick,149520.0,63.0,spotify:artist:2JSjCHK79gdaiPWdKiNUNp
177,1zJBFCev9UwOMcrZsLi2od,Lou Rawls,37266.0,53.0,spotify:artist:1zJBFCev9UwOMcrZsLi2od
178,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,883066.0,76.0,spotify:artist:3oDbviiivRWhXwIE8hxkVV
179,0NRN3tnDVDspHMCfyu2ZwT,The Shadows Of Knight,5445.0,35.0,spotify:artist:0NRN3tnDVDspHMCfyu2ZwT
180,57bUPid8xztkieZfS7OlEV,The Supremes,367058.0,70.0,spotify:artist:57bUPid8xztkieZfS7OlEV
181,74ASZWbe4lXaubB36ztrGX,Bob Dylan,1762168.0,79.0,spotify:artist:74ASZWbe4lXaubB36ztrGX
182,3iBuBivHItWMpdiVmLT0uB,The Sandpipers,2437.0,31.0,spotify:artist:3iBuBivHItWMpdiVmLT0uB
183,0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,135725.0,63.0,spotify:artist:0N5PyKJzS3M1XNlaCL7bbE
184,0xiwq3fF6bTvpEgIoKM4Al,The Band of the Royal Air Force Regiment feat. RAF Shades of Blue,2.0,0.0,spotify:artist:0xiwq3fF6bTvpEgIoKM4Al
185,6lHC2EQMEMZiEmSfFloarn,Peter And Gordon,11690.0,44.0,spotify:artist:6lHC2EQMEMZiEmSfFloarn
186,2VIoWte1HPDbZ2WqHd2La7,The Turtles,105054.0,64.0,spotify:artist:2VIoWte1HPDbZ2WqHd2La7
187,0Ma8KxtvoIDSU5fHtuTS9F,The Vogues,7241.0,41.0,spotify:artist:0Ma8KxtvoIDSU5fHtuTS9F
188,46XFR4hn1MmBKyvwxxEFFo,Los Bravos del Norte,1753.0,42.0,spotify:artist:46XFR4hn1MmBKyvwxxEFFo
189,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,4789684.0,89.0,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2
190,48YxSlb23RAaCd4RyHcV9V,Herman's Hermits,60626.0,55.0,spotify:artist:48YxSlb23RAaCd4RyHcV9V
191,36hwOoNPgnsKnhoMBYpJrJ,Slim Harpo,13051.0,41.0,spotify:artist:36hwOoNPgnsKnhoMBYpJrJ
192,0XTxadWXVyfB8eTIYOjMYj,Gary Lewis & The Playboys,17084.0,43.0,spotify:artist:0XTxadWXVyfB8eTIYOjMYj
193,0QRgfCLzSR9GyCjXboWQTA,Chris Montez,4717.0,46.0,spotify:artist:0QRgfCLzSR9GyCjXboWQTA
194,5XoM6cP8fQykllfuK5V5TR,The Bobby Fuller Four,4541.0,45.0,spotify:artist:5XoM6cP8fQykllfuK5V5TR
195,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,4789684.0,89.0,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2
196,32HPpJAhgnGPT3V7UOggzi,Paul Revere & The Raiders,25330.0,48.0,spotify:artist:32HPpJAhgnGPT3V7UOggzi
197,09L3cUdx0hq6qn5bKuJJ4I,Herb Alpert & The Tijuana Brass,34094.0,53.0,spotify:artist:09L3cUdx0hq6qn5bKuJJ4I
198,2lxX1ivRYp26soIavdG9bX,The Yardbirds,154933.0,59.0,spotify:artist:2lxX1ivRYp26soIavdG9bX
199,0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,135725.0,63.0,spotify:artist:0N5PyKJzS3M1XNlaCL7bbE
200,0jYKX08u1XxmHrl5TdM2QZ,Lulu,16741.0,49.0,spotify:artist:0jYKX08u1XxmHrl5TdM2QZ
201,3KGQvnOoqUHi3KxKQMZtXr,The Box Tops,23493.0,53.0,spotify:artist:3KGQvnOoqUHi3KxKQMZtXr
