artist_id,genres
1R6Hx1tJ2VOUyodEpC12xM,"[album rock, classic rock, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock, traditional folk]"
7EK1bQADBoqbYXnT4Cqv9w,"[adult standards, country christmas, folk, folk christmas, folk rock, mellow gold, singer-songwriter, soft rock, traditional country, traditional folk]"
,
23rleGXVOVVgTk3xgtmfE4,"[album rock, brill building pop, bubblegum pop, canadian country, canadian pop, classic rock, country rock, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock, southern rock, traditional country, traditional folk]"
7ceUfdWq2t5nbatS6ollHh,"[adult standards, brill building pop, bubblegum pop, canadian pop, christmas, easy listening, lounge, mellow gold, rock-and-roll, rockabilly, soft rock, vocal jazz]"
5MYBNUKoFf9LAg30ByaBli,"[brill building pop, bubblegum pop, soft rock]"
2Uuon75BhnuuxdKLYn4wHn,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz funk, memphis soul, motown, northern soul, post-disco, quiet storm, soul, soul blues, southern soul, urban contemporary]"
6DbJi8AcN5ANdtvJcwBSw8,"[album rock, brill building pop, british blues, bubblegum pop, classic rock, folk rock, mellow gold, rock, rock-and-roll, rockabilly, roots rock, singer-songwriter, soft rock, symphonic rock]"
,
72OaDtakiy6yFqkt4TsiFt,"[dance pop, disco, hollywood, new wave pop, pop, pop christmas, pop rock]"
0TF2NxkJZPQoX1H53rEFM1,"[brill building pop, chicago soul, classic funk rock, disco, funk, mellow gold, memphis soul, motown, quiet storm, soul, soul blues, soul christmas, southern soul]"
0W498bDDNlJIrYMKXdpLHA,"[adult standards, chicago soul, christmas, classic funk rock, disco, folk, funk, jazz blues, mellow gold, memphis soul, motown, neo soul, quiet storm, r&b, singer-songwriter, soft rock, soul, soul blues, soul christmas, southern soul, urban contemporary, vocal jazz]"
6vuD08WKtmp1yc7kQx1rBm,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz funk, memphis soul, motown, post-disco, quiet storm, soul, soul blues, southern soul, urban contemporary]"
0IecGJbdBeYSOVtSPRehh5,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz blues, memphis soul, motown, quiet storm, soul, soul blues, southern soul]"
6oV3BNm1Gj2GGgpYknc5TN,"[classic funk rock, disco, funk, motown, post-disco, quiet storm]"
1eEfMU2AhEo7XnKgL7c304,"[adult standards, brill building pop, christmas, folk christmas, folk rock, mellow gold, pop christmas, soft rock]"
6QtGlUje9TIkLrgPZrESuk,"[album rock, art rock, blues-rock, classic funk rock, classic rock, country rock, electric blues, folk rock, hard rock, mellow gold, pop rock, psychedelic rock, rock, roots rock, singer-songwriter, soft rock, southern rock]"
0TF2NxkJZPQoX1H53rEFM1,"[brill building pop, chicago soul, classic funk rock, disco, funk, mellow gold, memphis soul, motown, quiet storm, soul, soul blues, soul christmas, southern soul]"
4FAEZeJcsYYBkNq2D3KGTV,"[album rock, blues-rock, brill building pop, british blues, bubblegum pop, classic funk rock, classic rock, country rock, folk, folk rock, hard rock, mellow gold, psychedelic rock, rock, roots rock, singer-songwriter, soft rock, southern rock, symphonic rock]"
48cjGickLyxKcM059gGE9y,[disco]
67SxctqWYOGe8lthWjTDwu,"[album rock, classic rock, michigan indie, pub rock, southern rock]"
7guDJrEfX3qb6FEbdPA5qi,"[classic funk rock, funk, funk rock, motown, quiet storm, soft rock, soul, soul christmas]"
33W24YuaMUEk85MwRX6cRs,[bubblegum pop]
,
1VN38ZSdtQnHLa8PfTTKZD,"[show tunes, soundtrack]"
0LcJLqbBmaGUft1e9Mm8HV,"[europop, mellow gold, swedish pop]"
6waa8mKu91GjzD4NlONlNJ,"[adult standards, album rock, art rock, blues-rock, brill building pop, british blues, british invasion, bubblegum pop, christmas, classic funk rock, classic rock, folk, folk rock, hard rock, mellow gold, merseybeat, motown, psychedelic rock, rock, rock-and-roll, rockabilly, roots rock, singer-songwriter, soft rock]"
6P7H3ai06vU1sGvdpBwDmE,"[album rock, art rock, blues-rock, classic funk rock, classic rock, dance rock, folk, folk rock, hard rock, mellow gold, psychedelic rock, rock, roots rock, singer-songwriter, soft rock]"
,
5hW4L92KnC6dX9t7tYM4Ve,"[art rock, canadian pop, classic rock, folk, folk rock, folk-pop, lilith, mellow gold, new wave pop, pop rock, rock, roots rock, singer-songwriter, soft rock, traditional folk, vocal jazz]"
7d7q5Y1p2QWS4QRAhTQR5E,"[adult standards, brill building pop, bubblegum pop, canadian country, canadian pop, christmas, country, country christmas, folk, folk christmas, mellow gold, nashville sound, soft rock, traditional country]"
3rfgbfpPSfXY40lzRK7Syt,"[adult standards, chicago soul, classic funk rock, disco, funk, funk rock, memphis soul, motown, quiet storm, soul, soul blues, southern soul]"
1YLsqPcFg1rj7VvhfwnDWm,"[classic funk rock, disco, funk, jazz funk, quiet storm]"
0Sq7oGrYEe0BDmb13wgjOO,"[adult standards, brill building pop, bubblegum pop, mellow gold, soft rock]"
4b0WsB47XCa9F83BmwQ7WX,"[adult standards, brill building pop, bubblegum pop, christmas, folk rock, mellow gold, motown, rock-and-roll, rockabilly]"
3VNITwohbvU5Wuy5PC6dsI,"[classic funk rock, disco, funk, funk rock, jazz funk, motown, post-disco, quiet storm, soul, soul christmas]"
1l51Sc9HBh8fLXUDEjFhxU,"[chicago soul, classic funk rock, disco, funk, memphis soul, motown, quiet storm, soul, southern soul]"
0F4yfY9manxJrgsfwbXdZa,"[chicago soul, disco, motown, quiet storm]"
4Sm7JCttzWMwHJtb3UJ8SY,"[bolero, cantautor, latin pop, nueva cancion, spanish folk]"
,
1iTlOqIrZy8DlvCPJY2sjS,"[album rock, blues-rock, classic rock, dutch pop, hard rock, rock, symphonic rock]"
7qBnCBxjX9xHgepd3ayVc5,"[mellow gold, soft rock]"
6fzgnTv8gVkfFhA6V8Qdsh,"[blues-rock, classic rock, country rock, soft rock, southern rock]"
0vqkz1b2qBkoYrGMj2CUWq,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz blues, jazz christmas, jazz funk, memphis soul, motown, neo soul, quiet storm, soul, soul blues, soul christmas, southern soul]"
38h03gA85YYPeDPd9ER9rT,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz funk, memphis soul, motown, neo soul, new jack swing, post-disco, quiet storm, soul, soul blues, soul christmas, southern soul, urban contemporary]"
0TF2NxkJZPQoX1H53rEFM1,"[brill building pop, chicago soul, classic funk rock, disco, funk, mellow gold, memphis soul, motown, quiet storm, soul, soul blues, soul christmas, southern soul]"
08F3Y3SctIlsOEmKd6dnH8,"[album rock, british folk, classic rock, folk, folk rock, mellow gold, nasheed, rock, roots rock, singer-songwriter, soft rock]"
0Sq7oGrYEe0BDmb13wgjOO,"[adult standards, brill building pop, bubblegum pop, mellow gold, soft rock]"
3PhoLpVuITZKcymswpck5b,"[album rock, classic rock, folk christmas, glam rock, mellow gold, piano rock, rock, singer-songwriter, soft rock]"
07d5etnpjriczFBB8pxmRe,"[deep indie r&b, deep pop r&b, escape room, hip hop, indie r&b, neo soul, pop rap, r&b, rap, southern hip hop, underground hip hop, urban contemporary]"
6DbJi8AcN5ANdtvJcwBSw8,"[album rock, brill building pop, british blues, bubblegum pop, classic rock, folk rock, mellow gold, rock, rock-and-roll, rockabilly, roots rock, singer-songwriter, soft rock, symphonic rock]"
38h03gA85YYPeDPd9ER9rT,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz funk, memphis soul, motown, neo soul, new jack swing, post-disco, quiet storm, soul, soul blues, soul christmas, southern soul, urban contemporary]"
6PAt558ZEZl0DmdXlnjMgD,"[album rock, blues-rock, classic rock, electric blues, folk rock, hard rock, mellow gold, rock, roots rock, singer-songwriter, soft rock]"
,
3PhoLpVuITZKcymswpck5b,"[album rock, classic rock, folk christmas, glam rock, mellow gold, piano rock, rock, singer-songwriter, soft rock]"
562Od3CffWedyz2BbeYWVn,"[album rock, art rock, new age, new romantic, progressive rock, symphonic rock]"
7d7q5Y1p2QWS4QRAhTQR5E,"[adult standards, brill building pop, bubblegum pop, canadian country, canadian pop, christmas, country, country christmas, folk, folk christmas, mellow gold, nashville sound, soft rock, traditional country]"
,
0Lpr5wXzWLtDWm1SjNbpPb,"[album rock, art rock, blues-rock, brill building pop, british blues, classic funk rock, classic rock, country rock, dance rock, folk, folk rock, mellow gold, power pop, progressive rock, psychedelic rock, pub rock, rock, roots rock, singer-songwriter, soft rock, southern rock, symphonic rock, zolo]"
1SvG3y1gYAFOsv9785Xu9T,"[country, country christmas, country gospel, country rock, cowboy western, folk, nashville sound, outlaw country, texas country, traditional country, traditional folk, western swing]"
,
1R6Hx1tJ2VOUyodEpC12xM,"[album rock, classic rock, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock, traditional folk]"
2koUqfFTZqZIaTHxtWmT4W,[]
6Dpx8fRtNa9CEORHIiBQTG,"[chicago soul, classic funk rock, disco, funk, memphis soul, motown, quiet storm, soul, soul blues, southern soul]"
7guDJrEfX3qb6FEbdPA5qi,"[classic funk rock, funk, funk rock, motown, quiet storm, soft rock, soul, soul christmas]"
218kRJZ7FJs0hWIk8Ynzhz,"[adult standards, brill building pop, bubblegum pop, christmas, country, country gospel, country rock, cowboy western, mellow gold, nashville sound, outlaw country, rock-and-roll, rockabilly, traditional country, western swing]"
0CIdEoAG4j0tnC6IZsDr0q,[bubblegum pop]
,
,
0CIdEoAG4j0tnC6IZsDr0q,[bubblegum pop]
7gw6OLNf9hn6eZELaCjO5w,[]
6VDdCwrBM4qQaGxoAyxyJC,"[garage rock, indie folk, indie pop, indie rock, indietronica, la indie, modern rock, piano rock, stomp and holler]"
2O0Hw1WSMbskB5tD9aWah3,"[adult standards, chicago soul, classic funk rock, disco, funk, memphis soul, motown, quiet storm, soft rock, soul, soul christmas, southern soul]"
,
07d5etnpjriczFBB8pxmRe,"[deep indie r&b, deep pop r&b, escape room, hip hop, indie r&b, neo soul, pop rap, r&b, rap, southern hip hop, underground hip hop, urban contemporary]"
6qDAseNQcBQiKVv35eitem,[progressive electro house]
5fbhwqYYh4YwUoEs582mq5,"[brill building pop, chicago soul, classic funk rock, disco, funk, funk rock, mellow gold, memphis soul, motown, post-disco, quiet storm, soft rock, soul, soul blues, soul christmas, southern soul]"
7BEfMxbaqx6dOpbtlEqScm,"[adult standards, album rock, brill building pop, bubblegum pop, disco, folk rock, mellow gold, soft rock]"
59hLmB5DrdihCYtNeFeW1U,"[adult standards, brill building pop, bubblegum pop, christmas, country christmas, country rock, folk, folk christmas, folk rock, mellow gold, nashville sound, outlaw country, singer-songwriter, soft rock, traditional country, traditional folk]"
3PhoLpVuITZKcymswpck5b,"[album rock, classic rock, folk christmas, glam rock, mellow gold, piano rock, rock, singer-songwriter, soft rock]"
0SNdq9iJyup4XY6JbNHbt6,"[country, country christmas, country gospel, cowboy western, nashville sound, outlaw country, swamp pop, traditional country]"
6mcrZQmgzFGRWf7C0SObou,"[adult standards, brill building pop, bubblegum pop, christmas, doo-wop, folk rock, motown, rock-and-roll]"
4QQgXkCYTt3BlENzhyNETg,"[classic funk rock, disco, funk, funk rock, jazz funk, motown, quiet storm, soul, soul christmas]"
0oSGxfWSnnOXhD2fKuz2Gy,"[album rock, art rock, classic funk rock, classic rock, dance rock, glam rock, mellow gold, new wave, permanent wave, pop christmas, protopunk, rock, soft rock]"
5N6GwJzOcOY5kv8p0NjhYL,"[adult standards, brill building pop, bubblegum pop, christmas, doo-wop, easy listening, folk rock, lounge, mellow gold, merseybeat, motown, nashville sound, rock-and-roll, rockabilly, soft rock]"
0ECwFtbIWEVNwjlrfc6xoL,"[album rock, classic rock, folk christmas, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock]"
7EK1bQADBoqbYXnT4Cqv9w,"[adult standards, country christmas, folk, folk christmas, folk rock, mellow gold, singer-songwriter, soft rock, traditional country, traditional folk]"
1LZEQNv7sE11VDY3SdxQeN,"[adult standards, disco, mellow gold, soft rock, soul christmas]"
0ECwFtbIWEVNwjlrfc6xoL,"[album rock, classic rock, folk christmas, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock]"
2i1IdHG5w0wiSmJGoqAGlj,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz funk, memphis soul, motown, neo soul, post-disco, quiet storm, soul, soul blues, southern soul, urban contemporary]"
5Pqx4mXYDGIDcg8E5FYjZ8,[disco]
39T6qqI0jDtSWWioX8eGJz,"[album rock, art rock, blues-rock, classic funk rock, classic rock, country rock, electric blues, folk rock, hard rock, mellow gold, psychedelic rock, rock, roots rock, singer-songwriter, soft rock, southern rock]"
3JaAGmSTpJK35DqWrDUzBz,"[album rock, blues-rock, bubblegum pop, classic rock, glam rock, hard rock, rock]"
0uUNzXylqsZdmFDwdxaP1V,"[adult standards, brill building pop, bubblegum pop, christmas, country christmas, folk rock, lounge, mellow gold, merseybeat, nashville sound, soft rock]"
72NXpYBIaTfEeAAsxXLs0P,"[bubblegum pop, soft rock]"
5c9uFWpZY2MTlk7Rft0tgp,"[folk, folk christmas, folk rock, folk-pop, lilith, mellow gold, new wave pop, singer-songwriter, soft rock, traditional folk]"
3tx8fyu3c4OBP5nejYtUOb,"[chicago soul, classic funk rock, deep funk, disco, funk, funk rock, jazz funk, memphis soul, motown, post-disco, quiet storm, soul, soul blues, southern soul]"
,
0ty0xha1dbprYIUAQufkFn,"[classic funk rock, dance pop, disco, funk, hip pop, memphis soul, motown, neo soul, new jack swing, pop, post-disco, quiet storm, r&b, soul, soul blues, soul christmas, southern soul, urban contemporary]"
6VDdCwrBM4qQaGxoAyxyJC,"[garage rock, indie folk, indie pop, indie rock, indietronica, la indie, modern rock, piano rock, stomp and holler]"
0mpVqJaKwg11LdSRrvI0PL,"[chicago soul, classic funk rock, disco, funk, memphis soul, motown, quiet storm, soul, southern soul, urban contemporary]"
7guDJrEfX3qb6FEbdPA5qi,"[classic funk rock, funk, funk rock, motown, quiet storm, soft rock, soul, soul christmas]"
0SNdq9iJyup4XY6JbNHbt6,"[country, country christmas, country gospel, cowboy western, nashville sound, outlaw country, swamp pop, traditional country]"
53QzNeFpzAaXYnrDBbDrIp,"[brill building pop, chicago soul, classic funk rock, disco, funk, funk rock, memphis soul, motown, quiet storm, soul, soul blues, soul christmas, southern soul]"
0Sq7oGrYEe0BDmb13wgjOO,"[adult standards, brill building pop, bubblegum pop, mellow gold, soft rock]"
7jM2XoJBKhdL8oNnDr4re9,"[classic rock, country rock, folk rock, mellow gold, soft rock, southern rock]"
6m30rs1IQqnWqV5nKMpU7U,"[chicago soul, classic funk rock, deep funk, disco, funk, funk rock, jazz funk, memphis soul, motown, post-disco, quiet storm, soul, soul blues, southern soul]"
6qiGjRyN7TJ1GA2nXF68Hi,"[acoustic pop, chamber pop, folk-pop, indie folk, indie pop, indie rock, modern rock, neo mellow, new americana, portland indie, stomp and holler]"
1eEfMU2AhEo7XnKgL7c304,"[adult standards, brill building pop, christmas, folk christmas, folk rock, mellow gold, pop christmas, soft rock]"
35U9lQaRWSQISxQAB94Meo,"[album rock, art rock, classic rock, folk, folk christmas, folk rock, mellow gold, pop christmas, rock, singer-songwriter, soft rock]"
3PhoLpVuITZKcymswpck5b,"[album rock, classic rock, folk christmas, glam rock, mellow gold, piano rock, rock, singer-songwriter, soft rock]"
3alW3LYQS8K29z8C8NSLIX,"[adult standards, brill building pop, bubblegum pop, christmas, disco, mellow gold, quiet storm, soft rock]"
,
3alW3LYQS8K29z8C8NSLIX,"[adult standards, brill building pop, bubblegum pop, christmas, disco, mellow gold, quiet storm, soft rock]"
42q4Ivs7tAiCZ5C7eG5q4c,"[folk, folk rock, mellow gold, singer-songwriter, soft rock, traditional folk]"
4jL1usPiGDK8TD46zJP4gu,"[country, country christmas, country rock, cowboy western, nashville sound, outlaw country, soft rock, traditional country]"
43HpW8B5gYRnYbSzm37n5v,"[country gospel, country rock, cowboy western, nashville sound, outlaw country, texas country, traditional country]"
3sFhA6G1N0gG1pszb6kk1m,"[album rock, art rock, british blues, bubblegum pop, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock]"
6i6WlGzQtXtz7GcC5H5st5,"[album rock, art rock, british blues, classic funk rock, classic rock, dance rock, disco, folk rock, glam rock, mellow gold, new romantic, new wave, new wave pop, progressive rock, rock, singer-songwriter, soft rock, symphonic rock]"
6nNkKMkPl1qBCEW3Al9eVV,"[nashville sound, swamp pop]"
7vpRSadEAzLs0ikY7gAESe,"[bubblegum pop, mellow gold, soft rock]"
4sFsq7NFJ0zz0uN3Zb6QJ9,[soft rock]
5L2UqkzpfZD5OpdA6fSfVH,"[bubblegum pop, soft rock]"
1sXbwvCQLGZnaH0Jp2HTVc,"[adult standards, album rock, brill building pop, christmas, classic rock, country, country rock, folk, folk christmas, folk rock, lilith, mellow gold, nashville sound, new wave pop, rock, roots rock, singer-songwriter, soft rock, traditional country, traditional folk]"
3rfgbfpPSfXY40lzRK7Syt,"[adult standards, chicago soul, classic funk rock, disco, funk, funk rock, memphis soul, motown, quiet storm, soul, soul blues, southern soul]"
,
1sXbwvCQLGZnaH0Jp2HTVc,"[adult standards, album rock, brill building pop, christmas, classic rock, country, country rock, folk, folk christmas, folk rock, lilith, mellow gold, nashville sound, new wave pop, rock, roots rock, singer-songwriter, soft rock, traditional country, traditional folk]"
43PzkN8EmJgYzmQGfHpZbh,[russian hip hop]
4nJ3J7RwgYmMARNAVrFb06,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz funk, motown, post-disco, quiet storm, soul]"
0TF2NxkJZPQoX1H53rEFM1,"[brill building pop, chicago soul, classic funk rock, disco, funk, mellow gold, memphis soul, motown, quiet storm, soul, soul blues, soul christmas, southern soul]"
78udmCDNaDu5jqfVnBqwia,"[adult standards, bubblegum pop, disco, folk, mellow gold, new wave pop, soft rock]"
1T3RPiMH711kvoXymKUTYH,"[soft rock, southern rock]"
3iuobQyYhofKRr5W6HZoKt,"[folk, mellow gold, soft rock]"
31HjiqargV4NAw4GZqUale,"[crunk, deep underground hip hop, dirty south rap, dwn trap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music]"
67PmHOmt1tveILUtasiYAf,"[chicago soul, classic funk rock, deep funk, disco, funk, funk rock, jazz funk, memphis soul, motown, post-disco, quiet storm, soul, southern soul]"
4QQgXkCYTt3BlENzhyNETg,"[classic funk rock, disco, funk, funk rock, jazz funk, motown, quiet storm, soul, soul christmas]"
4salDzkGmfycRqNUbyBphh,"[album rock, art rock, classic rock, hard rock, heavy christmas, mellow gold, progressive rock, rock, soft rock, southern rock]"
0qEcf3SFlpRcb3lK3f2GZI,"[album rock, art rock, blues-rock, classic funk rock, classic rock, country rock, electric blues, folk rock, hard rock, mellow gold, progressive rock, psychedelic rock, rock, roots rock, soft rock, southern rock, symphonic rock]"
3EhbVgyfGd7HkpsagwL9GS,"[album rock, blues-rock, classic rock, glam metal, glam rock, hard rock, heavy christmas, mellow gold, metal, protopunk, rock]"
7xcXR8rEj6eRPVMFjUNtBe,"[deep disco, disco, post-disco]"
3mQBpAOMWYqAZyxtyeo4Lo,"[classic funk rock, disco, funk, mellow gold, motown, quiet storm, soft rock]"
3pFCERyEiP5xeN2EsPXhjI,"[album rock, blues-rock, british blues, classic rock, electric blues, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock]"
,
5AEG63ajney2BoDXi0Vb84,"[album rock, blues-rock, british blues, classic funk rock, classic rock, folk rock, glam metal, hard rock, mellow gold, rock, soft rock, southern rock]"
0vn7UBvSQECKJm2817Yf1P,"[adult standards, brill building pop, classic rock, folk, folk christmas, folk rock, folk-pop, mellow gold, pop rock, rock, roots rock, singer-songwriter, soft rock, traditional folk]"
1667U2YoucgG5Pdvm2M59c,"[album rock, bubblegum pop, classic rock, folk rock, mellow gold, soft rock, southern rock]"
3tx8fyu3c4OBP5nejYtUOb,"[chicago soul, classic funk rock, deep funk, disco, funk, funk rock, jazz funk, memphis soul, motown, post-disco, quiet storm, soul, soul blues, southern soul]"
6V6WCgi7waF55bJmylC4H5,"[disco, soul christmas]"
7ceUfdWq2t5nbatS6ollHh,"[adult standards, brill building pop, bubblegum pop, canadian pop, christmas, easy listening, lounge, mellow gold, rock-and-roll, rockabilly, soft rock, vocal jazz]"
,
0qEcf3SFlpRcb3lK3f2GZI,"[album rock, art rock, blues-rock, classic funk rock, classic rock, country rock, electric blues, folk rock, hard rock, mellow gold, progressive rock, psychedelic rock, rock, roots rock, soft rock, southern rock, symphonic rock]"
2zpFG5cvw00QmrYTUsjApa,"[adult standards, classic funk rock, disco, motown, post-disco, quiet storm, soul christmas]"
5HRSYURV6LFFRCjAtiK0py,"[chicago soul, memphis soul, motown, northern soul, quiet storm, soul, soul blues, southern soul, southern soul blues]"
7EK1bQADBoqbYXnT4Cqv9w,"[adult standards, country christmas, folk, folk christmas, folk rock, mellow gold, singer-songwriter, soft rock, traditional country, traditional folk]"
1dfeR4HaWDbWqFHLkxsg1d,"[album rock, classic rock, glam rock, heavy christmas, rock]"
2Uuon75BhnuuxdKLYn4wHn,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz funk, memphis soul, motown, northern soul, post-disco, quiet storm, soul, soul blues, southern soul, urban contemporary]"
67PmHOmt1tveILUtasiYAf,"[chicago soul, classic funk rock, deep funk, disco, funk, funk rock, jazz funk, memphis soul, motown, post-disco, quiet storm, soul, southern soul]"
7jefIIksOi1EazgRTfW2Pk,"[album rock, art rock, bow pop, classic rock, folk rock, glam rock, mellow gold, rock, soft rock, symphonic rock]"
3dkbV4qihUeMsqN4vBGg93,"[chicago soul, classic funk rock, funk, funk rock, jazz blues, memphis soul, motown, neo soul, quiet storm, soul, soul blues, soul christmas, southern soul, vocal jazz]"
35U9lQaRWSQISxQAB94Meo,"[album rock, art rock, classic rock, folk, folk christmas, folk rock, mellow gold, pop christmas, rock, singer-songwriter, soft rock]"
6tHs9gFIpD0hCVto83sirH,"[edm, electronic trap, indietronica, tropical house, vapor soul, vapor twitch]"
2roaPGR1goiiLQxrG5dXiF,[theme]
3LfO03nEZMdWNHG2tLpMa0,"[adult standards, bubblegum pop, chicago soul, classic funk rock, disco, funk, motown, post-disco, quiet storm, soft rock]"
6DbJi8AcN5ANdtvJcwBSw8,"[album rock, brill building pop, british blues, bubblegum pop, classic rock, folk rock, mellow gold, rock, rock-and-roll, rockabilly, roots rock, singer-songwriter, soft rock, symphonic rock]"
3sFhA6G1N0gG1pszb6kk1m,"[album rock, art rock, british blues, bubblegum pop, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock]"
6w6z8m4WXX7Tub4Rb6Lu7R,"[album rock, art rock, blues-rock, british blues, classic rock, folk rock, hard rock, heavy christmas, jazz fusion, mellow gold, progressive rock, psychedelic rock, rock, roots rock, singer-songwriter, soft rock, southern rock, space rock, symphonic rock]"
04LIHk1SobiQwt2tlupoAV,"[adult standards, album rock, brill building pop, bubblegum pop, disco, mellow gold, new wave pop, soft rock]"
3PhoLpVuITZKcymswpck5b,"[album rock, classic rock, folk christmas, glam rock, mellow gold, piano rock, rock, singer-songwriter, soft rock]"
7MpUvihmfilIxyN20kXwQj,"[bubblegum pop, comic, country, country christmas, nashville sound, traditional country]"
,
1eEfMU2AhEo7XnKgL7c304,"[adult standards, brill building pop, christmas, folk christmas, folk rock, mellow gold, pop christmas, soft rock]"
6IpcPRU1kV0J58kd2w8vSC,"[jangle pop, power pop, pub rock]"
6DbJi8AcN5ANdtvJcwBSw8,"[album rock, brill building pop, british blues, bubblegum pop, classic rock, folk rock, mellow gold, rock, rock-and-roll, rockabilly, roots rock, singer-songwriter, soft rock, symphonic rock]"
5wpS6LUdQYMoAreKITVtrH,"[country blues, country rock, folk, outlaw country, piedmont blues, pub rock, roots rock, southern rock]"
,
6mcrZQmgzFGRWf7C0SObou,"[adult standards, brill building pop, bubblegum pop, christmas, doo-wop, folk rock, motown, rock-and-roll]"
,
3sFhA6G1N0gG1pszb6kk1m,"[album rock, art rock, british blues, bubblegum pop, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock]"
,
4OGuNAnRFWZOgOA2d51taz,"[chicago soul, classic funk rock, funk, memphis soul, motown, quiet storm, soul, soul blues, southern soul]"
6mcrZQmgzFGRWf7C0SObou,"[adult standards, brill building pop, bubblegum pop, christmas, doo-wop, folk rock, motown, rock-and-roll]"
4apX9tIeHb85yPyy4F6FJG,"[classic funk rock, disco, funk]"
1DpIDwg8FGD50N9Tfunfsf,"[chicago soul, classic funk rock, disco, funk, memphis soul, motown, new jack swing, post-disco, quiet storm, soul, soul blues, southern soul, urban contemporary]"
6TKOZZDd5uV5KnyC5G4MUt,"[brill building pop, chicago soul, classic funk rock, disco, funk, memphis soul, motown, quiet storm, rock-and-roll, soul, soul blues, soul christmas, southern soul]"
2CvCyf1gEVhI0mX6aFXmVI,"[album rock, brill building pop, classic rock, folk, folk christmas, folk rock, folk-pop, mellow gold, neo mellow, permanent wave, pop rock, rock, roots rock, singer-songwriter, soft rock]"
3z6Uf5IZkN4TogRpRpgD84,"[album rock, classic rock, mellow gold, soft rock, southern rock]"
,
77tT1kLj6mCWtFNqiOmP9H,"[adult standards, album rock, classic funk rock, classic rock, dance rock, disco, folk rock, mellow gold, motown, rock, singer-songwriter, soft rock]"
66QeIFuFJDNCImNHlFzrY1,"[bubblegum pop, mellow gold, soft rock]"
3alW3LYQS8K29z8C8NSLIX,"[adult standards, brill building pop, bubblegum pop, christmas, disco, mellow gold, quiet storm, soft rock]"
5QHvbEwccF3WANUD5lEIuA,"[disco, post-disco]"
3MdG05syQeRYPPcClLaUGl,"[adult standards, brill building pop, chicago soul, classic funk rock, dance pop, disco, funk, mellow gold, memphis soul, motown, new wave pop, quiet storm, r&b, soft rock, soul, soul blues, soul christmas, urban contemporary]"
6jdObwsrIjSRnBbMw6lPBj,"[adult standards, album rock, brill building pop, bubblegum pop, classic rock, country rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock]"
3GHovBcEWpbnwCZDPF9GpM,"[disco, soul christmas]"
1dfeR4HaWDbWqFHLkxsg1d,"[album rock, classic rock, glam rock, heavy christmas, rock]"
3KQOgtRIeQVHdYFcNHKavs,"[chicago soul, disco, memphis soul, motown, northern soul, quiet storm, soul, soul blues, southern soul]"
0efkWb9xKhT6H0E7kgSjFK,"[classic funk rock, disco, funk, post-disco, quiet storm]"
,
72VzFto8DYvKHocaHYNWSi,"[classic funk rock, dance rock, disco, funk, motown, new romantic, new wave pop, soft rock, soul christmas]"
6fvN9GmMCVKb5LY0WsnjFP,"[album rock, blues-rock, british blues, classic rock, glam metal, hard rock, mellow gold, metal, rock, southern rock]"
5QHvbEwccF3WANUD5lEIuA,"[disco, post-disco]"
0ECwFtbIWEVNwjlrfc6xoL,"[album rock, classic rock, folk christmas, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock]"
3mQBpAOMWYqAZyxtyeo4Lo,"[classic funk rock, disco, funk, mellow gold, motown, quiet storm, soft rock]"
6twIAGnYuIT1pncMAsXnEm,"[adult standards, chicago soul, classic funk rock, disco, funk, funk rock, mellow gold, memphis soul, motown, quiet storm, soft rock, soul, soul blues, soul christmas, southern soul]"
6jQ9UtYXqNfVnPkrH1Xxwi,[disco]
2ZGlJUO9hdjZEvl710OpVX,[]
6m30rs1IQqnWqV5nKMpU7U,"[chicago soul, classic funk rock, deep funk, disco, funk, funk rock, jazz funk, memphis soul, motown, post-disco, quiet storm, soul, soul blues, southern soul]"
1LZEQNv7sE11VDY3SdxQeN,"[adult standards, disco, mellow gold, soft rock, soul christmas]"
1zJBFCev9UwOMcrZsLi2od,"[adult standards, chicago soul, christmas, classic funk rock, disco, jazz blues, jazz christmas, lounge, memphis soul, motown, quiet storm, soul, soul blues, soul christmas, southern soul, vocal jazz]"
