"""you are so beautiful""","""1gJOqXpRjz9GeEEwQpcujK"""
"""feel like makin love""","""3KPwt1LBpt1jVSHz8GXERo"""
"""how sweet it is to be loved by you""","""2RwFdFIN9JAyVUzevwkzez"""
"""dance with me""","""2GORop0i2cyx8C0A3JzL44"""
"""cut the cake""","""3xbxpWicMrEJWwNhgvMjp6"""
"""never can say goodbye""","""74oM7In7SK968uzGTteon3"""
"""i dont like to sleep alone""","""5wxryeO5FKBJIrVcCPGVib"""
"""morning side of the mountain""","""2mZ4TDha5FgkGC3l2winZk"""
"""some kind of wonderful""","""6LnjelBSl5xYpdfhfFTJbX"""
"""when will i see you again""","""2k3b3uzuEQJLmSV9BlSZTM"""
"""get down get down get on the floor""","""35xAXJ0EVKTS78XgcEB7GU"""
"""im sorry""","""5opuphTIXgUUClEs5mnIQN"""
"""killer queen""","""7GqWnsKhMtEW0nzki5o0d8"""
"""shoeshine boy""","""6EmfTDZ0vrpsWJLj1cbDo6"""
"""do it til youre satisfied""","""3cCD6ZUxlDNCUerHUv15ld"""
"""cant get it out of my head""","""1f94GhohgeVq9SNwyFI691"""
"""lonely people""","""5coTcHT7K8O3G97y9T4LOU"""
"""you got the love""","""4y1vMFRC4T2P43ovfvOor7"""
"""the rockford files""","""5ZX5pIdGQaeHxtHHe7v6ku"""
"""it only takes a minute""","""5DEy8wVNCdJdAGNsOWxmVQ"""
"""no no song""","""2YnZugg0pdEkAtSHR4dwFo"""
"""juniors farm""","""7ae9EiG4pwpmRbcASnTLrx"""
"""bungle in the jungle""","""6YA1LnVI98LXUmtMKs3fIk"""
"""long tall glasses""","""2RvPY66qVKMpjrw6en6P5s"""
"""someone saved my life tonight""","""5i7z7K3YuFCGbYIn6OzrpA"""
"""misty""","""6oamuJZeT7F13iLwACdQ4X"""
"""only yesterday""","""3vx3Kl3WdbuLwvlHcNTzjw"""
"""im on fire""","""4etVLoQK3znrv8bVC8grsE"""
"""only you and you alone""","""03wdJccgmNZt1tdXEpmuov"""
"""third rate romance""","""1oRvLqwJowH9JU0uO1iVzA"""
"""swearin to god""","""6lU9fLdtauyk0bE2HRHyve"""
"""silly love songs""","""3bC0IKk62yB6TDaratb1s2"""
"""dont go breaking my heart""","""5pKJtX4wBeby9qIfFhyOJj"""
"""disco lady""","""1tMyqN7bNCokdg7jWgKPc8"""
"""december 1963 oh what a night""","""2lNVUJIRhWgCMjxD49txL2"""
"""play that funky music""","""5uuJruktM9fMdN9Va0DUMl"""
"""kiss and say goodbye""","""4GBq8IPJieQyxwpHfLCxAx"""
"""love machine""","""08FgxyV1J0a0DzSaCqvbdp"""
"""50 ways to leave your lover""","""6Qb7gtV6Q4MnUjSbkFcopl"""
"""love is alive""","""5vVuiXoHyRGxJeCaHUpgae"""
"""sara smile""","""1qjrYozGqc7upUgfN776lZ"""
"""afternoon delight""","""3TQOqBFEKUEab8CO1pi5A8"""
"""i write the songs""","""5VU6nvX3BqkqBmOJ2d9vhW"""
"""fly robin fly""","""4Wr14AISsCuBGdkA6rids4"""
"""love hangover""","""3gbnQ7TJEx1EI9chRZXVXl"""
"""get closer""","""5Eq0mobXSnyWu1dpE6lSdY"""
"""more more more""","""4hepyFFOO9I7oZCNn3T2sz"""
"""bohemian rhapsody""","""7tFiyTwD0nx5a1eklYtX2J"""
"""misty blue""","""20JcxdRw8gvqTY1EEpYxHb"""
"""boogie fever""","""0vE1E6ZNJGlCHPe95z5Orl"""
"""id really love to see you tonight""","""2r008pcfVYc0zgQvSRqUJE"""
"""you sexy thing""","""714hERk9U1W8FMYkoC83CO"""
"""love hurts""","""1i5oEx2vFczQ2sCY3c6Kn5"""
"""get up and boogie""","""66wkmlfx3H0Oqg1frvJjhu"""
"""take it to the limit""","""2cWHN0WK52RGAWHgaDamUA"""
"""shake shake shake shake your booty""","""3Is0Nnz59rzbNZE491URlY"""
"""sweet love""","""7zqguUyS3LQxAdL8rRgXx2"""
"""right back where we started from""","""0Ar1ynkK5zEqFsw2vgez4w"""
"""theme from swat""","""5x9xxVr7nJ9xMfDIW02Nv3"""
"""love rollercoaster""","""5mY4K0OJsYr3qq0mSkUtiO"""
"""you should be dancing""","""2xiOdusRnZezQok1RgLNeS"""
"""youll never find another love like mine""","""6OylYIXrIH2E3hgg7Dqz5M"""
"""golden years""","""4JRem7xHp2l0kmUvt9zCKu"""
"""moonlight feels right""","""7sfMjwBcAatrNH46rn1YsK"""
"""only sixteen""","""7c52LVpkxq3dzMEkDWiQyw"""
"""let your love flow""","""064SVQsmWl5EF0zahmzkQk"""
"""dream weaver""","""74DrA5fFoGSy4xgkZarZtP"""
"""turn the beat around""","""2TziLOnBMT8kDVo2LA1X6t"""
"""lonely night angel face""","""40wZA98oWWsxtfgDlnIvOj"""
"""all by myself""","""0AQqrtK1pULuwZUXhwaaDz"""
"""love to love you baby""","""4EWH8tOFnAOCP15useWsrm"""
"""deep purple""","""5q0CwoceMsA5pOdptSAtdO"""
"""theme from mahogany do you know where youre going to""","""10VbGCpgC4FtmYSwBLvIDX"""
"""sweet thing""","""0bqZnsPz4klg5TuWGcKb34"""
"""thats the way i like it""","""1qiQduM84A0VeH8Y2uAbqi"""
"""a little bit more""","""7wz2Amu2EVjGYQzqlLwCKg"""
"""shannon""","""4IYoyOVK9oQyJS1QZt5Vyj"""
"""if you leave me now""","""0KMGxYKeUzK9wc5DZCt3HT"""
"""lowdown""","""20MxJN12WEqU5eWsuCrwM5"""
"""show me the way live""","""5uS8HGp7VfuU5fDarEbNi7"""
"""dream on""","""5MxNLUsfh7uzROypsoO5qe"""
"""i love music""","""7IoKA8yRibsK8Ryy4SH2NL"""
"""say you love me""","""6lrQo6KAYvb92MGk6ZuZlt"""
"""times of your life""","""3qLEJWPDvlgJM2eOXGBPbw"""
"""devil woman""","""2oRn0QuaWQ1hragGQ7XZ9s"""
"""fooled around and fell in love""","""2hE5Lm5XOHR4t3xlhIFauP"""
"""welcome back""","""2pS6zWWQCpO0IVEBIbzJh8"""
"""sing a song""","""5W5FVsgGCe3T9nIMkiXqNo"""
"""heaven must be missing an angel""","""3ad1MVf3CUFCWW1EyMc9kk"""
"""ill be good to you""","""4CUxUwbWODl4g3EaroGj3C"""
"""rock and roll music""","""1MBCgbqS8pler2aTQa1qqc"""
"""shop around""","""3dL9csmqWTevXSy07aZXa5"""
"""saturday night""","""61WoUNL65js7yo74poi6TC"""
"""island girl""","""0r8k9mRrziRONVvRJOwQ02"""
"""lets do it again""","""1YQIOrrOg1UDqZCGcZWQ0a"""
"""let em in""","""2xAacCD0MW3UBFugKVHbJc"""
"""this masquerade""","""7GkaclZPWxJujsylkMetsW"""
"""evil woman""","""05zCw24BdvZKGeC5NXowVe"""
"""wham bam""","""3qrEG6rQ9Qm72MNWeUKKiU"""
"""im easy""","""4UN5z3IkTamNxngTsS3Qrm"""
"""wake up everybody""","""763jJ8T1utfvNqz1WRDzx4"""
"""summer""","""5r6IOSsig1NgR2Nnsg9c9s"""
"""let her in""","""24EwxGKXNuw49xDIkYFY82"""
"""fox on the run""","""66gG8RzSA2sVQwME8e43wX"""
"""rhiannon""","""05oETzWbd4SI33qK2gbJfR"""
"""got to get you into my life""","""3tGhRLgcCP6SIZU3tbGl7l"""
"""fanny be tender with my love""","""7KUHpRlZQR91SLflhsQCg9"""
"""getaway""","""67J6NR2Tdl0h2epWHcCBBN"""
"""shes gone""","""5dFoWIiJ2814hRwMYDcFiU"""
"""still the one""","""74va8wQ7R7hI5xXAu02TqM"""
"""youre my best friend""","""4OKf7CcYuw5H2HptkcKxcP"""
"""with your love""","""3cVcTiJ8yGiJ8TVhGrnnHf"""
"""slow ride""","""4MYb7NWLwXNDB7bYs3HeX8"""
"""whod she coo""","""0XaKKWRNWX2TDQ8KgqvVfK"""
"""the boys are back in town""","""43DeSV93pJPT4lCZaWZ6b1"""
"""walk away from love""","""2SMrfht8OcpV3IsrYYGaKL"""
"""baby i love your way live""","""1ksayCHVLH4eKFm43GFokU"""
"""young hearts run free""","""3MFa9idQuY4iJLWsZl3tIQ"""
"""breaking up is hard to do""","""64UJ810pLNwurMLRCPJPoa"""
"""money honey""","""5fPgZkaDR5VfkObCsQfbLv"""
"""give up the funk tear the roof off the sucker""","""4XRkQloZFcRrCONN7ZQ49Y"""
"""junk food junkie""","""00HnYt4dGTSZJIxywDcs7P"""
"""tryin to get the feeling again""","""3IBQzAK4iqnqjklEWg5eJ6"""
"""rock and roll all nite live""","""516CgyGKO91ArVGvUb2cjH"""
"""take the money and run""","""1ZhrREyOOeFV6TxDOyiPwu"""
"""squeeze box""","""4lzNP52B3CfeVr2drfPh6X"""
"""country boy you got your feet in la""","""1IWPbPXn33bYcJXkhR8fz5"""
"""tonights the night gonna be alright""","""10LRRKPmx8uHcSxLVWK0ct"""
"""i just want to be your everything""","""5EdlwzcgIAYs2HGvOnczPN"""
"""best of my love""","""6UjlpJhUqOQqv0hrb38IDI"""
"""evergreen love theme from a star is born""","""2IcqY68BxP1ONPi3ME6aje"""
"""angel in your arms""","""1X7deB82EPo7pLcMdVU6n8"""
"""i like dreamin""","""4wlRO5dyyO7jYrzs2PltV8"""
"""dont leave me this way""","""6OYlE1SrosD9Swah1Rxkdt"""
"""your love has lifted me higher and higher""","""1psURAAW0VzbVqwJU3B4gf"""
"""undercover angel""","""4L6IPSNNVzcpapPLuqyeQI"""
"""torn between two lovers""","""0uSrLvAGZPVkO2DgCj6DfC"""
"""im your boogie man""","""6mjlbRIgMTf2nqY0kq1rOJ"""
"""dancing queen""","""4NtUY5IGzHCaqfZemmAu56"""
"""you make me feel like dancing""","""1kuX1tb3QUKAalYEc4ai5t"""
"""margaritaville""","""57FvuUotRyzRl8hwIhCVuO"""
"""telephone line""","""242bwDKEOL8I2xdJ9rPS2D"""
"""whatcha gonna do""","""5mkNVpNE5n4biHtevTFgO0"""
"""do you wanna make love""","""4DUFUieDxJbgt6aKuFFXWZ"""
"""sir duke""","""4RQgqR09VmHn345vRhKQ6T"""
"""hotel california""","""40riOy7x9W7GXjyGp4pjAv"""
"""got to give it up""","""1jogl9f7HlgoN817JlwqgY"""
"""southern nights""","""7kv7zBjMtVf0eIJle2VZxn"""
"""rich girl""","""5E3P9e1hvjyIOlFyqNB5eD"""
"""when i need you""","""2TcwEYyydQuEMJwdmSgVLD"""
"""hot line""","""6SrvyfmAxkLt9CULhf9a49"""
"""car wash""","""2pbWkjtGtjkzBdZ95GFINm"""
"""you dont have to be a star to be in my show""","""2JurHS80N98Yt3CdIBYz9M"""
"""fly like an eagle""","""3e0FzZjTXOUtiJGSClOBrI"""
"""dont give up on us""","""23IWhAK0cYRwnBT5EE8i3u"""
"""on and on""","""0Vth3l4XAo8hNYmxjzhr2y"""
"""feels like the first time""","""36xEjbl8DtevPJgw6i9IuY"""
"""couldnt get it right""","""7GSCnEFxiD6Im98CbfySDw"""
"""easy""","""1JQ6Xm1JrvHfvAqhl5pwaA"""
"""right time of the night""","""51DAF8ruk6NwGb1we5QQfF"""
"""ive got love on my mind""","""7cmvEuNhRpJT7xVN79hvPL"""
"""blinded by the light""","""3jOBL79jV8RAEBQMSBzBvV"""
"""looks like we made it""","""3QqO9FxVrikwo7kS5ls3kQ"""
"""so in to you""","""76mEjlwwuOmiryQ8scQQ0G"""
"""dreams""","""0ofHAoxe9vBkTCp2UQIavz"""
"""enjoy yourself""","""3D97kRhZprR6RumFhDFIr4"""
"""dazz""","""5gQCUf4lfy6GpuhdPzxQ6B"""
"""im in you""","""03zB9duFz1JqLxAIYvGdac"""
"""lucille""","""42lAZKaWTWOC2pJe7eQDGw"""
"""the things we do for love""","""6KEWtSOGKpIXGw6l1uJgsR"""
"""da doo ron ron""","""0BTjoeNHz0mSjXCZO4hzad"""
"""handy man""","""70aUjWZmd9F3bRSsR4DwAJ"""
"""just a song before i go""","""1wHJ3n8ERZljmfGXc1PRbe"""
"""you and me""","""5cb5zy7M3thVbZxjSK5Cvh"""
"""lonely boy""","""6wGMLoEqD2k3RBXFHD0yUp"""
"""i wish""","""74MfBIVOVHzQiJqfJ1dgTo"""
"""dont stop""","""3CPeWqqaHR0hmyfsWhMJQs"""
"""barracuda""","""4KfSdst7rW39C0sfhArdrz"""
"""strawberry letter 23""","""00kvKlIvfzQLSi6T2zwXuS"""
"""night moves""","""6UBjSnyP1O5W5ndJoO9vUk"""
"""youre my world""","""6nSx1nxPHSELFjAlNHHWSe"""
"""heard it in a love song""","""3T3aWHBbX85hqRPsd8vhJB"""
"""carry on wayward son""","""4DMKwE2E2iYDKY01C335Uw"""
"""new kid in town""","""6Zyz8lsnMFpIrCTuvGurCB"""
"""my heart belongs to me""","""7u2FvRYl39hmNHklBlsjkm"""
"""after the lovin""","""2kpXlyuvv5Cnev3R31uc5D"""
"""jet airliner""","""2zI3bUYn2pcF27of6i2oqK"""
"""stand tall""","""14IKLtPlsqWL077svIJYey"""
"""way down""","""1Ya87xcJInskhE5joOq9tP"""
"""weekend in new england""","""5XWmnuSMexMy6WRYz5rSfq"""
"""it was almost like a song""","""0OOyH1oDhrVxrTNLUg4MZJ"""
"""cold as ice""","""7vidktgNZFQylTgH1GEnMs"""
"""ariel""","""2j78lPDRu9HcN3X817CmR2"""
"""lost without your love""","""1xSjuEUruBkIz70MPmFT5K"""
"""float on""","""4kxDa9niTJIyh89afKjpCR"""
"""lido shuffle""","""2NtqZmfRIDkXJ2YvY2Kv1F"""
"""keep it comin love""","""0YWUf0FuvbOvAlrOAVaH8S"""
"""you made me believe in magic""","""5Yr45BUmrLVoHjFgPBXx9y"""
"""livin thing""","""2hdNya0b6Cc2YJ8IyaQIWp"""
"""give a little bit""","""6XUHsYE38CEbYunT983O9G"""
"""thats rock n roll""","""0VZ8HejqjGgKtotIvBfvd9"""
"""love so right""","""2rVxsVGLFssDfM5B9BUL0K"""
"""the rubberband man""","""4Q5HmyNvQHlfylzGY7V3Wr"""
"""i never cry""","""7y5mfSJLUmPYmrI5hcCWnT"""
"""nobody does it better""","""49RUdNvwSiUTC8fBh4KKoC"""
"""high school dance""","""5P3LxfUmszjc4N3qJ0busH"""
"""loves grown deep""","""5U7BnxhqyhVJJH3xb4Mbya"""
"""aint gonna bump no more with no big fat woman""","""0XXjBRi5sNWojqxmYJGiA2"""
"""i wanna get next to you""","""1rff5WJrSljfCLYFoXkDiT"""
"""somebody to love""","""6cFZ4PLC19taNlpl9pbGMf"""
"""muskrat love""","""1U04tEqBgmBCZVil3gJ6S7"""
"""walk this way""","""5SZ6zX4rOrEQferfFC2MfP"""
"""cherchez la femme""","""5endSWellqnUqEIO2OOdzj"""
"""year of the cat""","""7MTX3vevnm41xuEoPxWT3j"""
"""boogie nights""","""20zOIoex7YchUh87d8tlvg"""
"""go your own way""","""4xh7W7tlNMIczFhupCPniY"""
"""sorry seems to be the hardest word""","""4eP6oyNbAJcViaiHtPsOCh"""
"""dont worry baby""","""0pc35JLm02Lzx7SiXp3jrY"""
"""knowing me knowing you""","""4VR8erwUal5AIAhX4aBkhv"""
"""how much love""","""1TsekOo0xMKvIgKK7U6zaQ"""
"""star wars main title""","""7IQ0VwUyfq6vjm4nTiTcGb"""
"""shadow dancing""","""3unwRUV5qbjMmH3NJtaODy"""
"""night fever""","""5KgbyD2lQQlIupAaPjgiXg"""
"""you light up my life""","""7yjAL13BeIaT9BKJZBy8b1"""
"""stayin alive""","""3mRM4NM8iO7UBqrSigCQFH"""
"""kiss you all over""","""3FGcQkWQlkeB82RdZwlw8V"""
"""how deep is your love""","""2JoZzpdeP2G6Csfdq5aLXP"""
"""baby come back""","""2Vw5sWJMptQf4aPVFjrYna"""
"""love is thicker than water""","""5WdF8jm3hBNi1t9qlqdjsE"""
"""boogie oogie oogie""","""0y0QpmcF1G3F79rjk3fjUx"""
"""three times a lady""","""4ztwMHfPZhPoruZdBbgriM"""
"""grease""","""5Vrczz39CvlD3OGCa6utoA"""
"""i go crazy""","""08kvJTpcthAvvvW0BAcGHN"""
"""emotion""","""1TSehAcbBAcmZlSNMjmf6U"""
"""lay down sally""","""6io0LJIP9ntX35hTfaxwQG"""
"""miss you""","""3hJLKtTpgct9Y9wKww0BiR"""
"""just the way you are""","""49MHCPzvMLXhRjDantBMVH"""
"""with a little luck""","""73JqQIGZUZxCVfY54RSpCH"""
"""if i cant have you""","""0QjPiq9Wka9I1b4uzWETYI"""
"""dance dance dance yowsah yowsah yowsah""","""1SwyDb5qUcLjukFqSCRqxy"""
"""feels so good""","""1P66qfPbuOf1nN8HXSpIEW"""
"""hot child in the city""","""69eihm0ByPDKtOnZ2B9mA7"""
"""love is like oxygen""","""58gcsPyG1xsD4uNtDiMC4c"""
"""its a heartache""","""2pag2vElkdroT8hIO4Gozi"""
"""baker street""","""5gOd6zDC8vhlYjqbQdJVWP"""
"""cant smile without you""","""7qUTZEf6bgiApJEXpMAH5y"""
"""too much too little too late""","""7c8tlriQMBusKSsXMg8fHm"""
"""dance with me""","""3HOgUlwPDsh0kEFnbr5EL5"""
"""two out of three aint bad""","""2ph0hzV1kCVhR82E2La4q5"""
"""jack and jill""","""5KDT5BDSmomPMe2AXuGInR"""
"""take a chance on me""","""6vQN2a9QSgWcm74KEZYfDL"""
"""sometimes when we touch""","""4AgYehmp8mxWq14Faf3mU2"""
"""last dance""","""4tY01qYozc6db4gihAiIl8"""
"""hot blooded""","""6xMHglHoafdDFGXS6qfwSH"""
"""youre in my heart the final acclaim""","""4P9kOK2PafbamK95SJOCbO"""
"""the closer i get to you""","""44jdxE3S8EX1lOAxV9vQbZ"""
"""dust in the wind""","""6zeE5tKyr8Nu882DQhhSQI"""
"""magnet and steel""","""1Fk6KB9H0oZ2rYKFRDrhQm"""
"""short people""","""53yBKCc5S7u8zzutqepkiT"""
"""use ta be my girl""","""7EjdrZbFpBP2lIKT5zL7gT"""
"""our love""","""1BuHbtYFgSaV99PFPBZEkW"""
"""love will find a way""","""2LqzuRukwnpeWYLXBtiwmq"""
"""an everlasting love""","""30IpEYZRHYmS8yZyMM5aYK"""
"""love is in the air""","""38GqIQ4RVkat91RnQrLJYP"""
"""goodbye girl""","""3c6vdiLeV9DUbTMWk5H3se"""
"""slip slidin away""","""0zb2kpEQMnqJPiLACKMiFM"""
"""the groove line""","""0QX4u1gl2VZ6HKShy7BWEn"""
"""thunder island""","""3FkQN4NyCFlfn7fWzBkWCj"""
"""imaginary lover""","""1s7dKKwQF8ECy6cL8SmJbR"""
"""still the same""","""1Ryxsiacu8pUXIMCVnIQ8J"""
"""my angel baby""","""7kg7yWXkgN0qjyahaCiIs3"""
"""disco inferno""","""22ff60cZy4APp7bzESHLR8"""
"""on broadway""","""2oFxITGDiTZ1JRwP8yinRt"""
"""come sail away""","""11G0yprQtMU53BLPMSr093"""
"""every time i turn around back in love again""","""340IEt9WZrNKuhb1N1Klsq"""
"""this time im in it for love""","""5FAVxC38zkQI0hHt98dvRj"""
"""you belong to me""","""5M3bYi8b4Egm5R3BqhCcNu"""
"""here you come again""","""6H7nDglS6xWpRidbhMwI2L"""
"""blue bayou""","""3zxklD2EGecZre9MjEEvIU"""
"""peg""","""5DQAHkO9U4IZIombHefcqK"""
"""you needed me""","""0F6gjqx9VWjrRopXmuaIRn"""
"""shame""","""6KlnQC66NiJTdO88aL62SF"""
"""reminiscing""","""34D6mvDTAPypm92EPs8Rxa"""
"""count on me""","""67LH3UcL2wwKon7miFFoZf"""
"""baby hold on""","""5ZYvcJ04ccUw2Matbnmu0U"""
"""hey deanie""","""0inlixqQpYphAQY7K38NAZ"""
"""whats your name""","""1waC8tYT2i0ciRfmciPAU9"""
"""dont it make my brown eyes blue""","""0d8U9eJajtUmiJVXbIO624"""
"""because the night""","""0lIoY4ZQsdn5QzhraM9o9u"""
"""every kinda people""","""6svHoMigEUoTqnjyRrJTix"""
"""copacabana""","""5FMXrphygZ4z3gVDHGWxgl"""
"""always and forever""","""0fKDnkXdfJwk0DEW9W83VY"""
"""you and i""","""5Mhf6GA6G6ugP2x7mnAGyY"""
"""serpentine fire""","""1fSOQPzqkFT7XqjkWznqwP"""
"""sentimental lady""","""478thMMvYGris8eJPcDRoq"""
"""dont let me be misunderstood""","""6rhVKeUhQTGLIRmQOfc9Wo"""
"""bluer than blue""","""0qb4XjVxUKGLhAxVw17Bsu"""
"""running on empty""","""4MZEZz8MqVgvIMXU6AVP22"""
"""whenever i call you friend""","""5NCY3uTCovd93aqwbodUhm"""
"""fool if you think its over""","""7rgmbeNIaJTZZQKFt3wcIT"""
"""get off""","""21IypW8aMJ2iUhzrXe3hKO"""
"""sweet talkin woman""","""0xAhbD6lCf5re1RXl5yiTm"""
"""lifes been good""","""2wvMC5EyaaYQwBfiwwY2xE"""
"""i love the nightlife""","""6c0G8K6G2LlIfJTsRLJjfs"""
"""you cant turn me off in the middle of turning me on""","""1DpOHHcm8SMFgyiUYE59FF"""
"""its so easy""","""6AZyiAl6mr3Jcp6AlmiQwF"""
"""native new yorker""","""7K9Wbyz3tw65D6fTvNrvyy"""
"""flash light""","""6Ie9yuocD61v7hrh02moc6"""
"""dont look back""","""4QySZtWymRGNgrwxZOODKF"""
"""turn to stone""","""1Pd1h30mgU05QkWYhgFzwt"""
"""i cant stand the rain""","""2SWmfd8iv4CiBOztWJebux"""
"""ebony eyes""","""4OLRw2NSxCyNkfCs8Uwvwg"""
"""the name of the game""","""4CGoNahcgmwPdesr6f5Tng"""
"""were all alone""","""30RiAsmSosRhwrKB4O0FPe"""
"""hollywood nights""","""5VbePtZp1at8gH990zVyTI"""
"""deacon blues""","""7Hx2EA4wGaxtsiZCVVLV1i"""
"""my sharona""","""1HOMkjp0nHMaTnfAkslCQj"""
"""bad girls""","""3n48NtvOovv1UMTA41zxMn"""
"""le freak""","""28NBmftocOzTPEb6OYA9fW"""
"""da ya think im sexy""","""058VOmj2vkyItyKHFLc8vF"""
"""reunited""","""7gfh3jwjaSmGlB40uTMSeE"""
"""i will survive""","""7cv28LXcjAC3GsXbUvXKbX"""
"""hot stuff""","""0I9KnKdIVz8envRSA6yGZL"""
"""ymca""","""4YOJFyjqh8eAcbKFfv88mV"""
"""ring my bell""","""7GK2KVYH8FrTC9zehmjVMd"""
"""sad eyes""","""736lDYZHxo9s3ngtHxX49K"""
"""too much heaven""","""0oaZmCfI71eezWKoTbPX2x"""
"""macarthur park""","""3yIF4ZfaHPnPxG8tDPoNls"""
"""when youre in love with a beautiful woman""","""1UiKUFbCfgbVjwY8W657Pv"""
"""makin it""","""64slwUbXc07GqD2hVClbPb"""
"""fire""","""65lHwG8JFJs67PnOUhCYPq"""
"""tragedy""","""0myxmqJXXImGNhmUY40MuB"""
"""heart of glass""","""0a4agFmqHXxcZl1nho1BxM"""
"""what a fool believes""","""0ZjTS5zoXFR2w9QMRweDhs"""
"""good times""","""0G3fbPbE1vGeABDEZF0jeG"""
"""you dont bring me flowers""","""7qmqeHzgNQTOnl1NUgRFO4"""
"""knock on wood""","""6120uJUyg6QDzaAJUosTx5"""
"""stumblin in""","""2NKZe36oAGEpBx26OoBFLj"""
"""lead me on""","""6RXlKsUmQgykm0Qt9DANwF"""
"""shake your body down to the ground""","""6lSVidZXCnOnYAWcgIqVDF"""
"""dont cry out loud""","""0m6bu7QJn8HJJUEfqYY5nI"""
"""the logical song""","""6mHOcVtsHLMuesJkswc0GZ"""
"""my life""","""6Ep2XErOa5SCBGzARBpCr4"""
"""just when i needed you most""","""55wl56WlKI85UBNZoFxe9P"""
"""you cant change that""","""5vIvHVCP0n6EXTMH0fOpAp"""
"""shake your groove thing""","""7hzY0LHz8KdEr1PowHhbdu"""
"""ill never love this way again""","""25kYvXbKVoh3oQD3OwozhK"""
"""love you inside out""","""7lGAoXEnki2b4Bwa7NiT65"""
"""i want you to want me""","""1JkZg3eMQTmTn93E8Yd3UL"""
"""mama cant buy you love""","""3LIGS2KScSoi6O7XT0NQRv"""
"""i was made for dancin""","""3kovBaZ1LGLH1PL31qG7cL"""
"""after the love has gone""","""3cfnGXJ9bmiWvFqEO6ff8B"""
"""heaven knows""","""6k6xfbXz8M2p706bCCXR16"""
"""the gambler""","""5KqldkCunQ2rWxruMEtGh0"""
"""lotta love""","""2bS2tETCzUmjALnXEvhOGo"""
"""lady""","""3fn87ydk7ihtvVr8EwjYvr"""
"""heaven must have sent you""","""0w4XPJAG9ffcucyEGVbqPm"""
"""hold the line""","""4aVuWgvD0X63hcOCnZtNFA"""
"""hes the greatest dancer""","""5MuNxNox3zTanAFIO5KcTl"""
"""sharing the night together""","""3GEQKzK6WCsLKaLYeVCH88"""
"""she believes in me""","""5ggOAMsJCAYDHnyoqJ0xAD"""
"""in the navy""","""2LanD0VjejboQUDjuSHTEf"""
"""music box dancer""","""4zvcdfyrGUGgJRsgiCJlVX"""
"""the devil went down to georgia""","""6gRACp2CvsIhc7hyw8CecQ"""
"""gold""","""4BdIF3xsMAUhOjuh0BSzOo"""
"""goodnight tonight""","""5AD7iwvIzbiABVsMndAmez"""
"""we are family""","""5IKLwqBQG6KU6MP2zP80Nu"""
"""rock n roll fantasy""","""71GMl3Q7U4JnrTqI9kfcoN"""
"""every 1s a winner""","""5MXXbGYNmRHR7ULMvZYo5R"""
"""take me home""","""3YWTp4Ap4sZNIyFkP0a0rx"""
"""boogie wonderland""","""6ztstiyZL6FXzh4aG46ZPD"""
"""our love dont throw it all away""","""1RsxUuB1Q5OdseLpHMBkEN"""
"""what you wont do for love""","""7dL8FCLzEaWC2A3qWQuz1q"""
"""new york groove""","""1BvpeiApX8qhof8Pmi3YlH"""
"""sultans of swing""","""6cr6UDpkjEaMQ80OjWqEBQ"""
"""i want your love""","""6HZKlK1mDDBsILMoNNncxL"""
"""chuck es in love""","""3F1MiFu5a1Y3Z9dQZhLTAo"""
"""i love the nightlife""","""6c0G8K6G2LlIfJTsRLJjfs"""
"""aint no stoppin us now""","""6EOdY7I7Xm1vPP1cyaGbWZ"""
"""lonesome loser""","""3OZ40egQbNWeTe0BnR2QKa"""
"""renegade""","""1CQqupcyMg7176PPmIVmSj"""
"""love is the answer""","""7xKGghZ59EGUT0Ft9BRVMr"""
"""got to be real""","""58r4JuwHhXLAkttkaUZfLw"""
"""born to be alive""","""3XIEWK1V9n25PS9Vb6axj5"""
"""shine a little love""","""5X6HkkTe8mUwkHo3Lccr6E"""
"""i just fall in love again""","""4KHRYJKDSpQgmUUATnLURO"""
"""shake it""","""3HlFHrduozey0jCtDWQ5Wv"""
"""i was made for lovin you""","""07q0QVgO56EorrSGHC48y3"""
"""i just wanna stop""","""5ljGmNLjvQZm2hw8cDJXNJ"""
"""september""","""5nNmj1cLH3r4aA4XDJ2bgY"""
"""time passages""","""5zVKisBri6JH1fooBhUaVq"""
"""rise""","""7znZstuIvZjldNIO1E11U4"""
"""dont bring me down""","""72ahyckBJfTigJCFCviVN7"""
"""promises""","""1oar8gdDX5yHWzVstAHDav"""
"""get used to it""","""4lFO4X6ef61SR6M1KXkSRN"""
"""how much i feel""","""3GVhCuS4BRxCTvVj4Cmc8w"""
"""suspicions""","""19oPsdlHwigJm2Ewk1ypRb"""
"""you take my breath away""","""3BCMsz55asr7Yr6DqB9N8D"""
"""how you gonna see me now""","""1NpkWVD9BYJKJ9viIIqMAi"""
"""double vision""","""0fsj3HxzBHev6EJ7OLFE3r"""
"""everytime i think of you""","""1o8f2ttHVUBD3acVOry7ZZ"""
"""i got my mind made up you can get it girl""","""3NVeGIbKHnLYeQlBTZHSZX"""
"""dont stop til you get enough""","""46eu3SBuFCXWsPT39Yg3tJ"""
"""bad case of loving you doctor doctor""","""2ymJEVfoowGUII8EpxtNKg"""
"""somewhere in the night""","""4Bge6AA33sAbgvPWkb8Pdu"""
"""weve got tonight""","""3mj46XKJ2aEm1z7ZvbwyLi"""
